"nuts2_code","country_code","year","fertility","poverty","family_exp"
"FI1D","FI",2019,1.44,17.8,0
"HR03","HR",2017,1.39,21.6,42.81
"HR04","HR",2017,1.43,24.8,42.81
"HR03","HR",2018,1.43,21.2,40.94
"HR04","HR",2018,1.49,22.6,40.94
"HR03","HR",2019,1.42,19.4,43.24
"HR04","HR",2019,1.49,21.6,43.24
"HU21","HU",2017,1.55,20.1,2.32
"HU22","HU",2017,1.46,19.9,2.32
"HU23","HU",2017,1.55,30.4,2.32
"HU31","HU",2017,1.82,36.4,2.32
"HU32","HU",2017,1.7,28.4,2.32
"HU33","HU",2017,1.56,26.4,2.32
"HU11","HU",2018,1.21,16.5,2.16
"HU12","HU",2018,1.6,14.3,2.16
"HU21","HU",2018,1.52,15.2,2.16
"HU22","HU",2018,1.47,12.4,2.16
"HU23","HU",2018,1.57,26.7,2.16
"HU31","HU",2018,1.84,31.3,2.16
"HU32","HU",2018,1.69,27.1,2.16
"HU33","HU",2018,1.55,22.2,2.16
"HU11","HU",2019,1.19,17.1,2.13
"HU12","HU",2019,1.63,20.2,2.13
"HU21","HU",2019,1.55,12.1,2.13
"HU22","HU",2019,1.48,17,2.13
"HU23","HU",2019,1.58,25,2.13
"HU31","HU",2019,1.83,26.7,2.13
"HU32","HU",2019,1.73,26,2.13
"HU33","HU",2019,1.55,16.5,2.13
"IE04","IE",2017,1.88,25.9,241.35
"IE05","IE",2017,1.84,24,241.35
"IE06","IE",2017,1.7,20.2,241.35
"IE04","IE",2018,1.89,25.2,237.63
"IE05","IE",2018,1.85,22.6,237.63
"IE06","IE",2018,1.66,17.9,237.63
"IE04","IE",2019,1.87,26.4,234.88
"IE05","IE",2019,1.76,21,234.88
"IE06","IE",2019,1.64,17.4,234.88
"ITC1","IT",2017,1.34908,18.4,141.62
"ITC2","IT",2017,1.35592,17.2,141.62
"ITC3","IT",2017,1.29024,19,141.62
"ITC4","IT",2017,1.40535,16.9,141.62
"ITF1","IT",2017,1.25286,28.2,141.62
"ITF2","IT",2017,1.20144,35,141.62
"ITF3","IT",2017,1.36197,43,141.62
"ITF4","IT",2017,1.25093,36.7,141.62
"ITF5","IT",2017,1.20013,31.9,141.62
"ITF6","IT",2017,1.30506,43.9,141.62
"ITG1","IT",2017,1.37181,48.9,141.62
"ITG2","IT",2017,1.07838,37.2,141.62
"ITH1","IT",2017,1.74689,6.3,141.62
"ITH2","IT",2017,1.4863,17.1,141.62
"ITH3","IT",2017,1.36698,13,141.62
"ITH4","IT",2017,1.31574,13.1,141.62
"ITH5","IT",2017,1.36091,15,141.62
"ITI1","IT",2017,1.29473,17.4,141.62
"ITI2","IT",2017,1.25818,16.1,141.62
"ITI3","IT",2017,1.26097,20.9,141.62
"ITI4","IT",2017,1.30127,26.7,141.62
"ITC1","IT",2018,1.29684,18.4,135.35
"ITC2","IT",2018,1.38873,13.1,135.35
"ITC3","IT",2018,1.24387,18.1,135.35
"ITC4","IT",2018,1.36258,14.9,135.35
"ITF1","IT",2018,1.2048,25.8,135.35
"ITF2","IT",2018,1.10607,25,135.35
"ITF3","IT",2018,1.32915,48.9,135.35
"ITF4","IT",2018,1.23363,35.8,135.35
"ITF5","IT",2018,1.1411,35.2,135.35
"ITF6","IT",2018,1.2891,40.7,135.35
"ITG1","IT",2018,1.37221,49.5,135.35
"ITG2","IT",2018,1.03521,33.6,135.35
"ITH1","IT",2018,1.72907,12.7,135.35
"ITH2","IT",2018,1.4505,18.8,135.35
"ITH3","IT",2018,1.34451,13.2,135.35
"ITH4","IT",2018,1.28507,12.2,135.35
"ITH5","IT",2018,1.348,14,135.35
"ITI1","IT",2018,1.2608,17.9,135.35
"ITI2","IT",2018,1.22402,17,135.35
"ITI3","IT",2018,1.22736,16.1,135.35
"ITI4","IT",2018,1.25317,25.7,135.35
"ITC1","IT",2019,1.27,16.3,136.04
"ITC2","IT",2019,1.31,8.6,136.04
"ITC3","IT",2019,1.21,17.5,136.04
"ITC4","IT",2019,1.33,16.6,136.04
"ITF1","IT",2019,1.17,24.4,136.04
"ITF2","IT",2019,1.15,33.7,136.04
"ITF3","IT",2019,1.31,48.2,136.04
"ITF4","IT",2019,1.2,37,136.04
"ITF5","IT",2019,1.15,33,136.04
"ITF6","IT",2019,1.26,34.8,136.04
"ITG1","IT",2019,1.33,45.4,136.04
"ITG2","IT",2019,1,27.4,136.04
"ITH1","IT",2019,1.71,10.4,136.04
"ITH2","IT",2019,1.42,11.4,136.04
"ITH3","IT",2019,1.29,10.3,136.04
"ITH4","IT",2019,1.25,13.5,136.04
"ITH5","IT",2019,1.3,14,136.04
"ITI1","IT",2019,1.21,18.4,136.04
"ITI2","IT",2019,1.2,12.3,136.04
"ITI3","IT",2019,1.19,18.5,136.04
"ITI4","IT",2019,1.18,24.1,136.04
"LT01","LT",2017,1.49406,23.1,9.34
"LT02","LT",2017,1.59857,32.4,9.34
"LT01","LT",2018,1.48992,22.2,1.18
"LT02","LT",2018,1.54059,31.1,1.18
"LT01","LT",2019,1.35689,20.2,0.91
"LT02","LT",2019,1.46291,27.6,0.91
"NL11","NL",2017,1.45,21.8,107.87
"NL12","NL",2017,1.77,17.7,107.87
"NL13","NL",2017,1.77,16.8,107.87
"NL21","NL",2017,1.72,16.4,107.87
"NL22","NL",2017,1.7,15.2,107.87
"NL23","NL",2017,1.72,17.4,107.87
"NL31","NL",2017,1.68,14.9,107.87
"NL32","NL",2017,1.52,16.7,107.87
"NL33","NL",2017,1.64,19.3,107.87
"NL34","NL",2017,1.76,12.7,107.87
"NL41","NL",2017,1.61,14.1,107.87
"NL42","NL",2017,1.48,15.8,107.87
"NL11","NL",2018,1.39,22.1,105.69
"NL12","NL",2018,1.71,16.3,105.69
"NL13","NL",2018,1.68,14.8,105.69
"NL21","NL",2018,1.69,15.7,105.69
"NL22","NL",2018,1.66,15.2,105.69
"NL23","NL",2018,1.78,15.6,105.69
"NL31","NL",2018,1.63,13.5,105.69
"NL32","NL",2018,1.49,17.2,105.69
"NL33","NL",2018,1.61,19.6,105.69
"NL34","NL",2018,1.72,14,105.69
"NL41","NL",2018,1.58,13.4,105.69
"NL42","NL",2018,1.45,16.9,105.69
"NL11","NL",2019,1.41,23.9,110.6
"NL12","NL",2019,1.75,16.5,110.6
"NL13","NL",2019,1.73,14.7,110.6
"NL21","NL",2019,1.68,15.6,110.6
"NL22","NL",2019,1.65,14.6,110.6
"NL23","NL",2019,1.77,16.2,110.6
"NL31","NL",2019,1.62,15.1,110.6
"NL32","NL",2019,1.46,17,110.6
"NL33","NL",2019,1.6,19.4,110.6
"NL34","NL",2019,1.73,14.8,110.6
"NL41","NL",2019,1.55,13.8,110.6
"NL42","NL",2019,1.43,15.5,110.6
"NO01","NO",2017,1.54,15.6,113.06
"NO02","NO",2017,1.57,14.9,113.06
"NO03","NO",2017,1.6,12.7,113.06
"NO04","NO",2017,1.77,14.6,113.06
"NO05","NO",2017,1.7,17.2,113.06
"NO06","NO",2017,1.63,17.1,113.06
"NO07","NO",2017,1.59,17.1,113.06
"NO01","NO",2018,1.5,16.4,111.15
"NO02","NO",2018,1.51,15.1,111.15
"NO03","NO",2018,1.56,13.6,111.15
"NO04","NO",2018,1.68,17.5,111.15
"NO05","NO",2018,1.64,14.7,111.15
"NO06","NO",2018,1.53,15,111.15
"NO07","NO",2018,1.54,16.8,111.15
"NO01","NO",2019,1.47,16.2,109.45
"NO02","NO",2019,1.48,19.7,109.45
"NO03","NO",2019,1.53,14.5,109.45
"NO04","NO",2019,1.64,17.4,109.45
"NO05","NO",2019,1.6,13.2,109.45
"NO06","NO",2019,1.52,14.4,109.45
"NO07","NO",2019,1.49,16.2,109.45
"PL21","PL",2019,1.51,18.1,34.47
"PL22","PL",2019,1.38,13,34.47
"PL41","PL",2019,1.55,17.3,34.47
"PL42","PL",2019,1.32,16.5,34.47
"PL43","PL",2019,1.35,14.8,34.47
"PL51","PL",2019,1.38,14.1,34.47
"PL52","PL",2019,1.33,17.8,34.47
"PL61","PL",2019,1.39,22.2,34.47
"PL62","PL",2019,1.35,23.7,34.47
"PL63","PL",2019,1.62,15,34.47
"PL71","PL",2019,1.36,17.1,34.47
"PL72","PL",2019,1.26,20.3,34.47
"PL81","PL",2019,1.34,28.5,34.47
"PL82","PL",2019,1.38,22.1,34.47
"PL84","PL",2019,1.42,20.5,34.47
"PL91","PL",2019,1.6,12.9,34.47
"PL92","PL",2019,1.51,21.1,34.47
"PT11","PT",2018,1.27667,23,83.27
"PT15","PT",2018,1.64886,23.2,83.27
"PT16","PT",2018,1.34243,22.8,83.27
"PT17","PT",2018,1.62063,16.5,83.27
"PT18","PT",2018,1.50266,21.1,83.27
"PT20","PT",2018,1.39402,36.5,83.27
"PT30","PT",2018,1.30193,31.9,83.27
"PT11","PT",2019,1.28793,22.3,89.47
"PT15","PT",2019,1.67784,22.7,89.47
"PT16","PT",2019,1.36295,20.5,89.47
"PT17","PT",2019,1.62614,17.5,89.47
"PT18","PT",2019,1.54728,21.6,89.47
"PT20","PT",2019,1.35461,36.7,89.47
"PT30","PT",2019,1.3177,32,89.47
"RO11","RO",2017,1.7,35.6,6.3
"RO12","RO",2017,1.88,29.7,6.3
"RO21","RO",2017,2.16,49.6,6.3
"RO22","RO",2017,1.89,52.4,6.3
"RO31","RO",2017,1.74,50.2,6.3
"RO32","RO",2017,1.52,31.8,6.3
"RO41","RO",2017,1.63,52.5,6.3
"RO42","RO",2017,1.58,31.8,6.3
"RO11","RO",2018,1.69,28.8,5.38
"RO12","RO",2018,1.84,27.6,5.38
"RO21","RO",2018,2.09,49.9,5.38
"RO22","RO",2018,1.84,50.3,5.38
"RO31","RO",2018,1.74,45.6,5.38
"RO32","RO",2018,1.53,28.2,5.38
"RO41","RO",2018,1.66,47.4,5.38
"RO42","RO",2018,1.6,24.2,5.38
"RO11","RO",2019,1.69,23.4,4.54
"RO12","RO",2019,1.85,28.2,4.54
"RO21","RO",2019,2.14,49.2,4.54
"RO22","RO",2019,1.84,49.5,4.54
"RO31","RO",2019,1.76,43.1,4.54
"RO32","RO",2019,1.55,21.7,4.54
"RO41","RO",2019,1.64,42.2,4.54
"RO42","RO",2019,1.58,24,4.54
"SE11","SE",2017,1.71,14.1,0
"SE12","SE",2017,1.8,16.7,0
"SE21","SE",2017,1.91,14,0
"SE22","SE",2017,1.78,21.9,0
"SE23","SE",2017,1.76,18.2,0
"SE31","SE",2017,1.89,20.3,0
"SE32","SE",2017,1.9,16.7,0
"SE33","SE",2017,1.73,15.3,0
"SE11","SE",2018,1.66,13.6,0
"SE12","SE",2018,1.76,16.5,0
"SE21","SE",2018,1.88,16.9,0
"SE22","SE",2018,1.76,26.2,0
"SE23","SE",2018,1.74,16.6,0
"SE31","SE",2018,1.89,19.5,0
"SE32","SE",2018,1.9,18.4,0
"SE33","SE",2018,1.69,17.4,0
"SE11","SE",2019,1.61,14.5,0
"SE12","SE",2019,1.72,18.4,0
"SE21","SE",2019,1.83,16.3,0
"SE22","SE",2019,1.72,24.7,0
"SE23","SE",2019,1.71,18.7,0
"SE31","SE",2019,1.78,18.2,0
"SE32","SE",2019,1.82,23.6,0
"SE33","SE",2019,1.7,16.3,0
"SI03","SI",2018,1.64,17.3,114.16
"SI04","SI",2018,1.58,13.3,114.16
"SI03","SI",2019,1.68,16.3,112.84
"SI04","SI",2019,1.55,10.8,112.84
"SK01","SK",2017,1.66,9.9,3.3
"SK02","SK",2017,1.34,12.9,3.3
"SK03","SK",2017,1.45,17.5,3.3
"SK04","SK",2017,1.65,20.1,3.3
"SK01","SK",2018,1.7,7.3,2.84
"SK02","SK",2018,1.35,10.7,2.84
"SK03","SK",2018,1.48,18.6,2.84
"SK04","SK",2018,1.66,20.6,2.84
"SK01","SK",2019,1.65,6.8,2.87
"SK02","SK",2019,1.4,10.2,2.87
"SK03","SK",2019,1.49,19.3,2.87
"SK04","SK",2019,1.69,19.7,2.87
"AL01","AL",2019,1.59,55.4,27.75
"AL02","AL",2019,1.28,49.2,27.75
"AL03","AL",2019,1.23,48.4,27.75
"BG31","BG",2017,1.85291,47.4,156.72
"BG32","BG",2017,1.71635,43,156.72
"BG33","BG",2017,1.68931,40.4,156.72
"BG34","BG",2017,2.10908,39.9,156.72
"BG41","BG",2017,1.45777,26,156.72
"BG42","BG",2017,1.79732,45,156.72
"BG31","BG",2018,1.88775,42,153.02
"BG32","BG",2018,1.75067,34.5,153.02
"BG33","BG",2018,1.73954,34.5,153.02
"BG34","BG",2018,2.10184,36.2,153.02
"BG41","BG",2018,1.46803,22.8,153.02
"BG42","BG",2018,1.83131,39.2,153.02
"BG31","BG",2019,1.90808,41.6,139.14
"BG32","BG",2019,1.77018,37.6,139.14
"BG33","BG",2019,1.83009,33.7,139.14
"BG34","BG",2019,2.15573,37.9,139.14
"BG41","BG",2019,1.53127,22.7,139.14
"BG42","BG",2019,1.87979,38.1,139.14
"CH01","CH",2017,1.52,20.4,397.21
"CH02","CH",2017,1.53,19.7,397.21
"CH03","CH",2017,1.52,17.3,397.21
"CH04","CH",2017,1.5,14.3,397.21
"CH05","CH",2017,1.54,17.9,397.21
"CH06","CH",2017,1.56,13.6,397.21
"CH07","CH",2017,1.37,34,397.21
"CH01","CH",2018,1.51,21.2,413.71
"CH02","CH",2018,1.53,19.1,413.71
"CH03","CH",2018,1.51,18.2,413.71
"CH04","CH",2018,1.47,11.9,413.71
"CH05","CH",2018,1.59,17.7,413.71
"CH06","CH",2018,1.59,12.5,413.71
"CH07","CH",2018,1.28,30.2,413.71
"CH01","CH",2019,1.47,26.1,475.72
"CH02","CH",2019,1.5,21.1,475.72
"CH03","CH",2019,1.5,18.8,475.72
"CH04","CH",2019,1.42,13.1,475.72
"CH05","CH",2019,1.53,17.2,475.72
"CH06","CH",2019,1.54,14.2,475.72
"CH07","CH",2019,1.26,26.7,475.72
"CZ01","CZ",2017,1.55,9.8,97.23
"CZ02","CZ",2017,1.79,11,97.23
"CZ03","CZ",2017,1.7,9.3,97.23
"CZ04","CZ",2017,1.67,16.1,97.23
"CZ05","CZ",2017,1.7,10.1,97.23
"CZ06","CZ",2017,1.73,11,97.23
"CZ07","CZ",2017,1.67,11.2,97.23
"CZ08","CZ",2017,1.6,19.7,97.23
"CZ01","CZ",2018,1.56,8.3,93.78
"CZ02","CZ",2018,1.74,9.4,93.78
"CZ03","CZ",2018,1.72,9.4,93.78
"CZ04","CZ",2018,1.66,17,93.78
"CZ05","CZ",2018,1.74,11.6,93.78
"CZ06","CZ",2018,1.76,11.3,93.78
"CZ07","CZ",2018,1.71,12.5,93.78
"CZ08","CZ",2018,1.68,16,93.78
"CZ01","CZ",2019,1.52,7.7,81.06
"CZ02","CZ",2019,1.76,9.6,81.06
"CZ03","CZ",2019,1.72,9.3,81.06
"CZ04","CZ",2019,1.71,19.7,81.06
"CZ05","CZ",2019,1.76,12.4,81.06
"CZ06","CZ",2019,1.77,11.9,81.06
"CZ07","CZ",2019,1.67,12.8,81.06
"CZ08","CZ",2019,1.66,15.1,81.06
"DK01","DK",2017,1.67,18.9,0
"DK02","DK",2017,1.83,17.9,0
"DK03","DK",2017,1.82,17.6,0
"DK04","DK",2017,1.83,16,0
"DK05","DK",2017,1.81,18.4,0
"DK01","DK",2018,1.65,19.6,0
"DK02","DK",2018,1.83,16.8,0
"DK03","DK",2018,1.78,15.7,0
"DK04","DK",2018,1.81,15.8,0
"DK05","DK",2018,1.77,19.2,0
"DK01","DK",2019,1.66,18.2,0
"DK02","DK",2019,1.76,14.3,0
"DK03","DK",2019,1.73,18.1,0
"DK04","DK",2019,1.75,17,0
"DK05","DK",2019,1.75,17.7,0
"EL30","EL",2018,1.36,27,2081.25
"EL41","EL",2018,1.63,31.9,2081.25
"EL42","EL",2018,1.54,31.6,2081.25
"EL43","EL",2018,1.52,34.8,2081.25
"EL51","EL",2018,1.32,33.5,2081.25
"EL52","EL",2018,1.28,29.3,2081.25
"EL53","EL",2018,1.26,36.5,2081.25
"EL54","EL",2018,1.22,31.1,2081.25
"EL61","EL",2018,1.32,32.9,2081.25
"EL62","EL",2018,1.6,26.2,2081.25
"EL63","EL",2018,1.29,41.1,2081.25
"EL64","EL",2018,1.23,28.7,2081.25
"EL65","EL",2018,1.35,29.2,2081.25
"EL30","EL",2019,1.35,24.5,1462.8
"EL41","EL",2019,1.6,30.7,1462.8
"EL42","EL",2019,1.62,30.1,1462.8
"EL43","EL",2019,1.54,30.5,1462.8
"EL51","EL",2019,1.3,34,1462.8
"EL52","EL",2019,1.27,30.6,1462.8
"EL53","EL",2019,1.26,33.6,1462.8
"EL54","EL",2019,1.24,26.8,1462.8
"EL61","EL",2019,1.28,28.3,1462.8
"EL62","EL",2019,1.55,22.3,1462.8
"EL63","EL",2019,1.32,39.8,1462.8
"EL64","EL",2019,1.12,28.3,1462.8
"EL65","EL",2019,1.32,35.1,1462.8
"ES11","ES",2017,1.11971,23,695.84
"ES12","ES",2017,1.0277,17.8,695.84
"ES13","ES",2017,1.16135,20.5,695.84
"ES21","ES",2017,1.3205,15,695.84
"ES22","ES",2017,1.4463,13.2,695.84
"ES23","ES",2017,1.33934,13.9,695.84
"ES24","ES",2017,1.32689,16.2,695.84
"ES30","ES",2017,1.31942,21.7,695.84
"ES41","ES",2017,1.14147,19.2,695.84
"ES42","ES",2017,1.30795,34.9,695.84
"ES43","ES",2017,1.28931,44.9,695.84
"ES51","ES",2017,1.36858,20.2,695.84
"ES52","ES",2017,1.29225,31.9,695.84
"ES53","ES",2017,1.24946,25.2,695.84
"ES61","ES",2017,1.35638,39,695.84
"ES62","ES",2017,1.54678,35.6,695.84
"ES63","ES",2017,1.79543,46.9,695.84
"ES64","ES",2017,2.2558,30.2,695.84
"ES70","ES",2017,1.07193,39.9,695.84
"ES11","ES",2018,1.04073,24.1,701.16
"ES12","ES",2018,1.02771,21.8,701.16
"ES13","ES",2018,1.11039,24.4,701.16
"ES21","ES",2018,1.27534,12.2,701.16
"ES22","ES",2018,1.37788,13.1,701.16
"ES23","ES",2018,1.23376,19.1,701.16
"ES24","ES",2018,1.28449,17.8,701.16
"ES30","ES",2018,1.26087,20.9,701.16
"ES41","ES",2018,1.14267,19.8,701.16
"ES42","ES",2018,1.26129,33.4,701.16
"ES43","ES",2018,1.21358,43.7,701.16
"ES51","ES",2018,1.30934,18.9,701.16
"ES52","ES",2018,1.23939,30.7,701.16
"ES53","ES",2018,1.24665,17.3,701.16
"ES61","ES",2018,1.31519,41.7,701.16
"ES62","ES",2018,1.52629,33.2,701.16
"ES63","ES",2018,1.68002,48.9,701.16
"ES64","ES",2018,2.26992,23.5,701.16
"ES70","ES",2018,1.00946,39.2,701.16
"ES11","ES",2019,1.01814,24.2,754.99
"ES12","ES",2019,0.95664,25,754.99
"ES13","ES",2019,1.06379,19.8,754.99
"ES21","ES",2019,1.24932,15,754.99
"ES22","ES",2019,1.38361,12.4,754.99
"ES23","ES",2019,1.30172,15.8,754.99
"ES24","ES",2019,1.25335,20.5,754.99
"ES30","ES",2019,1.21957,20.2,754.99
"ES41","ES",2019,1.12497,16.8,754.99
"ES42","ES",2019,1.24287,31,754.99
"ES43","ES",2019,1.2167,36.9,754.99
"ES51","ES",2019,1.26909,18.8,754.99
"ES52","ES",2019,1.23134,28.2,754.99
"ES53","ES",2019,1.17358,16.5,754.99
"ES61","ES",2019,1.30586,39.3,754.99
"ES62","ES",2019,1.49064,33.4,754.99
"ES63","ES",2019,1.48046,49,754.99
"ES64","ES",2019,2.0991,39.7,754.99
"ES70","ES",2019,0.96995,38.3,754.99
"FI1B","FI",2017,1.38,12,0
"FI1C","FI",2017,1.47,16.1,0
"FI1D","FI",2017,1.63,17.9,0
"FI1B","FI",2018,1.33,11.1,0
"FI1C","FI",2018,1.36,17.1,0
"FI1D","FI",2018,1.53,20.3,0
"FI1B","FI",2019,1.28,9.4,0
"FI1C","FI",2019,1.3,14.7,0
"FI1D","FI",2019,1.44,17.8,0
"HR03","HR",2017,1.39,21.6,170.93
"HR04","HR",2017,1.43,24.8,170.93
"HR03","HR",2018,1.43,21.2,161.2
"HR04","HR",2018,1.49,22.6,161.2
"HR03","HR",2019,1.42,19.4,168.54
"HR04","HR",2019,1.49,21.6,168.54
"HU21","HU",2017,1.55,20.1,22.61
"HU22","HU",2017,1.46,19.9,22.61
"HU23","HU",2017,1.55,30.4,22.61
"HU31","HU",2017,1.82,36.4,22.61
"HU32","HU",2017,1.7,28.4,22.61
"HU33","HU",2017,1.56,26.4,22.61
"HU11","HU",2018,1.21,16.5,21.04
"HU12","HU",2018,1.6,14.3,21.04
"HU21","HU",2018,1.52,15.2,21.04
"HU22","HU",2018,1.47,12.4,21.04
"HU23","HU",2018,1.57,26.7,21.04
"HU31","HU",2018,1.84,31.3,21.04
"HU32","HU",2018,1.69,27.1,21.04
"HU33","HU",2018,1.55,22.2,21.04
"HU11","HU",2019,1.19,17.1,20.73
"HU12","HU",2019,1.63,20.2,20.73
"HU21","HU",2019,1.55,12.1,20.73
"HU22","HU",2019,1.48,17,20.73
"HU23","HU",2019,1.58,25,20.73
"HU31","HU",2019,1.83,26.7,20.73
"HU32","HU",2019,1.73,26,20.73
"HU33","HU",2019,1.55,16.5,20.73
"IE04","IE",2017,1.88,25.9,1106.64
"IE05","IE",2017,1.84,24,1106.64
"IE06","IE",2017,1.7,20.2,1106.64
"IE04","IE",2018,1.89,25.2,1105.53
"IE05","IE",2018,1.85,22.6,1105.53
"IE06","IE",2018,1.66,17.9,1105.53
"IE04","IE",2019,1.87,26.4,1110.21
"IE05","IE",2019,1.76,21,1110.21
"IE06","IE",2019,1.64,17.4,1110.21
"ITC1","IT",2017,1.34908,18.4,8014.04
"ITC2","IT",2017,1.35592,17.2,8014.04
"ITC3","IT",2017,1.29024,19,8014.04
"ITC4","IT",2017,1.40535,16.9,8014.04
"ITF1","IT",2017,1.25286,28.2,8014.04
"ITF2","IT",2017,1.20144,35,8014.04
"ITF3","IT",2017,1.36197,43,8014.04
"ITF4","IT",2017,1.25093,36.7,8014.04
"ITF5","IT",2017,1.20013,31.9,8014.04
"ITF6","IT",2017,1.30506,43.9,8014.04
"ITG1","IT",2017,1.37181,48.9,8014.04
"ITG2","IT",2017,1.07838,37.2,8014.04
"ITH1","IT",2017,1.74689,6.3,8014.04
"ITH2","IT",2017,1.4863,17.1,8014.04
"ITH3","IT",2017,1.36698,13,8014.04
"ITH4","IT",2017,1.31574,13.1,8014.04
"ITH5","IT",2017,1.36091,15,8014.04
"ITI1","IT",2017,1.29473,17.4,8014.04
"ITI2","IT",2017,1.25818,16.1,8014.04
"ITI3","IT",2017,1.26097,20.9,8014.04
"ITI4","IT",2017,1.30127,26.7,8014.04
"ITC1","IT",2018,1.29684,18.4,7677.94
"ITC2","IT",2018,1.38873,13.1,7677.94
"ITC3","IT",2018,1.24387,18.1,7677.94
"ITC4","IT",2018,1.36258,14.9,7677.94
"ITF1","IT",2018,1.2048,25.8,7677.94
"ITF2","IT",2018,1.10607,25,7677.94
"ITF3","IT",2018,1.32915,48.9,7677.94
"ITF4","IT",2018,1.23363,35.8,7677.94
"ITF5","IT",2018,1.1411,35.2,7677.94
"ITF6","IT",2018,1.2891,40.7,7677.94
"ITG1","IT",2018,1.37221,49.5,7677.94
"ITG2","IT",2018,1.03521,33.6,7677.94
"ITH1","IT",2018,1.72907,12.7,7677.94
"ITH2","IT",2018,1.4505,18.8,7677.94
"ITH3","IT",2018,1.34451,13.2,7677.94
"ITH4","IT",2018,1.28507,12.2,7677.94
"ITH5","IT",2018,1.348,14,7677.94
"ITI1","IT",2018,1.2608,17.9,7677.94
"ITI2","IT",2018,1.22402,17,7677.94
"ITI3","IT",2018,1.22736,16.1,7677.94
"ITI4","IT",2018,1.25317,25.7,7677.94
"ITC1","IT",2019,1.27,16.3,7663.27
"ITC2","IT",2019,1.31,8.6,7663.27
"ITC3","IT",2019,1.21,17.5,7663.27
"ITC4","IT",2019,1.33,16.6,7663.27
"ITF1","IT",2019,1.17,24.4,7663.27
"ITF2","IT",2019,1.15,33.7,7663.27
"ITF3","IT",2019,1.31,48.2,7663.27
"ITF4","IT",2019,1.2,37,7663.27
"ITF5","IT",2019,1.15,33,7663.27
"ITF6","IT",2019,1.26,34.8,7663.27
"ITG1","IT",2019,1.33,45.4,7663.27
"ITG2","IT",2019,1,27.4,7663.27
"ITH1","IT",2019,1.71,10.4,7663.27
"ITH2","IT",2019,1.42,11.4,7663.27
"ITH3","IT",2019,1.29,10.3,7663.27
"ITH4","IT",2019,1.25,13.5,7663.27
"ITH5","IT",2019,1.3,14,7663.27
"ITI1","IT",2019,1.21,18.4,7663.27
"ITI2","IT",2019,1.2,12.3,7663.27
"ITI3","IT",2019,1.19,18.5,7663.27
"ITI4","IT",2019,1.18,24.1,7663.27
"LT01","LT",2017,1.49406,23.1,24.44
"LT02","LT",2017,1.59857,32.4,24.44
"LT01","LT",2018,1.48992,22.2,3.06
"LT02","LT",2018,1.54059,31.1,3.06
"LT01","LT",2019,1.35689,20.2,2.35
"LT02","LT",2019,1.46291,27.6,2.35
"NL11","NL",2017,1.45,21.8,1743.78
"NL12","NL",2017,1.77,17.7,1743.78
"NL13","NL",2017,1.77,16.8,1743.78
"NL21","NL",2017,1.72,16.4,1743.78
"NL22","NL",2017,1.7,15.2,1743.78
"NL23","NL",2017,1.72,17.4,1743.78
"NL31","NL",2017,1.68,14.9,1743.78
"NL32","NL",2017,1.52,16.7,1743.78
"NL33","NL",2017,1.64,19.3,1743.78
"NL34","NL",2017,1.76,12.7,1743.78
"NL41","NL",2017,1.61,14.1,1743.78
"NL42","NL",2017,1.48,15.8,1743.78
"NL11","NL",2018,1.39,22.1,1718.51
"NL12","NL",2018,1.71,16.3,1718.51
"NL13","NL",2018,1.68,14.8,1718.51
"NL21","NL",2018,1.69,15.7,1718.51
"NL22","NL",2018,1.66,15.2,1718.51
"NL23","NL",2018,1.78,15.6,1718.51
"NL31","NL",2018,1.63,13.5,1718.51
"NL32","NL",2018,1.49,17.2,1718.51
"NL33","NL",2018,1.61,19.6,1718.51
"NL34","NL",2018,1.72,14,1718.51
"NL41","NL",2018,1.58,13.4,1718.51
"NL42","NL",2018,1.45,16.9,1718.51
"NL11","NL",2019,1.41,23.9,1810.26
"NL12","NL",2019,1.75,16.5,1810.26
"NL13","NL",2019,1.73,14.7,1810.26
"NL21","NL",2019,1.68,15.6,1810.26
"NL22","NL",2019,1.65,14.6,1810.26
"NL23","NL",2019,1.77,16.2,1810.26
"NL31","NL",2019,1.62,15.1,1810.26
"NL32","NL",2019,1.46,17,1810.26
"NL33","NL",2019,1.6,19.4,1810.26
"NL34","NL",2019,1.73,14.8,1810.26
"NL41","NL",2019,1.55,13.8,1810.26
"NL42","NL",2019,1.43,15.5,1810.26
"NO01","NO",2017,1.54,15.6,593.11
"NO02","NO",2017,1.57,14.9,593.11
"NO03","NO",2017,1.6,12.7,593.11
"NO04","NO",2017,1.77,14.6,593.11
"NO05","NO",2017,1.7,17.2,593.11
"NO06","NO",2017,1.63,17.1,593.11
"NO07","NO",2017,1.59,17.1,593.11
"NO01","NO",2018,1.5,16.4,586.93
"NO02","NO",2018,1.51,15.1,586.93
"NO03","NO",2018,1.56,13.6,586.93
"NO04","NO",2018,1.68,17.5,586.93
"NO05","NO",2018,1.64,14.7,586.93
"NO06","NO",2018,1.53,15,586.93
"NO07","NO",2018,1.54,16.8,586.93
"NO01","NO",2019,1.47,16.2,581.9
"NO02","NO",2019,1.48,19.7,581.9
"NO03","NO",2019,1.53,14.5,581.9
"NO04","NO",2019,1.64,17.4,581.9
"NO05","NO",2019,1.6,13.2,581.9
"NO06","NO",2019,1.52,14.4,581.9
"NO07","NO",2019,1.49,16.2,581.9
