"nuts2_code","year","fertility","density","GWP","air_pollutant","pollutant_av"
"ITF6",2017,1.30506,129.2,"3624,937404","PM2.5",11.7
"ITF6",2017,1.30506,129.2,"3624,937404","O3",6553.9
"ITF6",2017,1.30506,129.2,"3624,937404","NO2",14.2
"ITF6",2017,1.30506,129.2,"3624,937404","PM2.5",11.7
"ITF6",2017,1.30506,129.2,"3624,937404","NO2",14.2
"ITF6",2017,1.30506,129.2,"3624,937404","O3",6553.9
"ITF6",2017,1.30506,129.2,"146,0332865","PM2.5",11.7
"ITF6",2017,1.30506,129.2,"146,0332865","O3",6553.9
"ITF6",2017,1.30506,129.2,"146,0332865","NO2",14.2
"ITF6",2017,1.30506,129.2,"146,0332865","PM2.5",11.7
"ITF6",2017,1.30506,129.2,"146,0332865","NO2",14.2
"ITF6",2017,1.30506,129.2,"146,0332865","O3",6553.9
"ITG1",2017,1.37181,196.2,"692,1030485","NO2",14.5
"ITG1",2017,1.37181,196.2,"692,1030485","O3",6067.5
"ITG1",2017,1.37181,196.2,"692,1030485","PM2.5",12
"ITG1",2017,1.37181,196.2,"692,1030485","PM2.5",12
"ITG1",2017,1.37181,196.2,"692,1030485","O3",6067.5
"ITG1",2017,1.37181,196.2,"692,1030485","NO2",14.5
"ITG1",2017,1.37181,196.2,"4994,661098","NO2",14.5
"ITG1",2017,1.37181,196.2,"4994,661098","O3",6067.5
"ITG1",2017,1.37181,196.2,"4994,661098","PM2.5",12
"ITG1",2017,1.37181,196.2,"4994,661098","PM2.5",12
"ITG1",2017,1.37181,196.2,"4994,661098","O3",6067.5
"ITG1",2017,1.37181,196.2,"4994,661098","NO2",14.5
"ITG1",2017,1.37181,196.2,"6204,285855","NO2",14.5
"ITG1",2017,1.37181,196.2,"6204,285855","O3",6067.5
"ITG1",2017,1.37181,196.2,"6204,285855","PM2.5",12
"ITG1",2017,1.37181,196.2,"6204,285855","PM2.5",12
"ITG1",2017,1.37181,196.2,"6204,285855","O3",6067.5
"ITG1",2017,1.37181,196.2,"6204,285855","NO2",14.5
"ITG1",2017,1.37181,196.2,"44,53710543","NO2",14.5
"ITG1",2017,1.37181,196.2,"44,53710543","O3",6067.5
"ITG1",2017,1.37181,196.2,"44,53710543","PM2.5",12
"ITG1",2017,1.37181,196.2,"44,53710543","PM2.5",12
"ITG1",2017,1.37181,196.2,"44,53710543","O3",6067.5
"ITG1",2017,1.37181,196.2,"44,53710543","NO2",14.5
"ITG1",2017,1.37181,196.2,"8889,57479","NO2",14.5
"ITG1",2017,1.37181,196.2,"8889,57479","O3",6067.5
"ITG1",2017,1.37181,196.2,"8889,57479","PM2.5",12
"ITG1",2017,1.37181,196.2,"8889,57479","PM2.5",12
"ITG1",2017,1.37181,196.2,"8889,57479","O3",6067.5
"ITG1",2017,1.37181,196.2,"8889,57479","NO2",14.5
"ITG1",2017,1.37181,196.2,"7480,724558","NO2",14.5
"ITG1",2017,1.37181,196.2,"7480,724558","O3",6067.5
"ITG1",2017,1.37181,196.2,"7480,724558","PM2.5",12
"ITG1",2017,1.37181,196.2,"7480,724558","PM2.5",12
"ITG1",2017,1.37181,196.2,"7480,724558","O3",6067.5
"ITG1",2017,1.37181,196.2,"7480,724558","NO2",14.5
"ITG1",2017,1.37181,196.2,"737,2681792","NO2",14.5
"ITG1",2017,1.37181,196.2,"737,2681792","O3",6067.5
"ITG1",2017,1.37181,196.2,"737,2681792","PM2.5",12
"ITG1",2017,1.37181,196.2,"737,2681792","PM2.5",12
"ITG1",2017,1.37181,196.2,"737,2681792","O3",6067.5
"ITG1",2017,1.37181,196.2,"737,2681792","NO2",14.5
"ITG2",2017,1.07838,69.3,"1540,737092","NO2",11.5
"ITG2",2017,1.07838,69.3,"1540,737092","O3",3645.9
"ITG2",2017,1.07838,69.3,"1540,737092","NO2",11.5
"ITG2",2017,1.07838,69.3,"1540,737092","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"1540,737092","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"1540,737092","O3",3645.9
"ITG2",2017,1.07838,69.3,"1697,349407","NO2",11.5
"ITG2",2017,1.07838,69.3,"1697,349407","O3",3645.9
"ITG2",2017,1.07838,69.3,"1697,349407","NO2",11.5
"ITG2",2017,1.07838,69.3,"1697,349407","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"1697,349407","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"1697,349407","O3",3645.9
"ITG2",2017,1.07838,69.3,"7462,060223","NO2",11.5
"ITG2",2017,1.07838,69.3,"7462,060223","O3",3645.9
"ITG2",2017,1.07838,69.3,"7462,060223","NO2",11.5
"ITG2",2017,1.07838,69.3,"7462,060223","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"7462,060223","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"7462,060223","O3",3645.9
"ITG2",2017,1.07838,69.3,"47,01547048","NO2",11.5
"ITG2",2017,1.07838,69.3,"47,01547048","O3",3645.9
"ITG2",2017,1.07838,69.3,"47,01547048","NO2",11.5
"ITG2",2017,1.07838,69.3,"47,01547048","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"47,01547048","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"47,01547048","O3",3645.9
"ITG2",2017,1.07838,69.3,"5589,417109","NO2",11.5
"ITG2",2017,1.07838,69.3,"5589,417109","O3",3645.9
"ITG2",2017,1.07838,69.3,"5589,417109","NO2",11.5
"ITG2",2017,1.07838,69.3,"5589,417109","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"5589,417109","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"5589,417109","O3",3645.9
"ITG2",2017,1.07838,69.3,"4563,104018","NO2",11.5
"ITG2",2017,1.07838,69.3,"4563,104018","O3",3645.9
"ITG2",2017,1.07838,69.3,"4563,104018","NO2",11.5
"ITG2",2017,1.07838,69.3,"4563,104018","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"4563,104018","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"4563,104018","O3",3645.9
"ITG2",2017,1.07838,69.3,"509,5357953","NO2",11.5
"ITG2",2017,1.07838,69.3,"509,5357953","O3",3645.9
"ITG2",2017,1.07838,69.3,"509,5357953","NO2",11.5
"ITG2",2017,1.07838,69.3,"509,5357953","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"509,5357953","PM2.5",10.1
"ITG2",2017,1.07838,69.3,"509,5357953","O3",3645.9
"ITH1",2017,1.74689,71.4,"193,1292489","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"193,1292489","NO2",21.2
"ITH1",2017,1.74689,71.4,"193,1292489","NO2",21.2
"ITH1",2017,1.74689,71.4,"193,1292489","O3",6727.1
"ITH1",2017,1.74689,71.4,"193,1292489","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"193,1292489","O3",6727.1
"ITH1",2017,1.74689,71.4,"789,3804583","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"789,3804583","NO2",21.2
"ITH1",2017,1.74689,71.4,"789,3804583","NO2",21.2
"ITH1",2017,1.74689,71.4,"789,3804583","O3",6727.1
"ITH1",2017,1.74689,71.4,"789,3804583","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"789,3804583","O3",6727.1
"ITH1",2017,1.74689,71.4,"262,9868757","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"262,9868757","NO2",21.2
"ITH1",2017,1.74689,71.4,"262,9868757","NO2",21.2
"ITH1",2017,1.74689,71.4,"262,9868757","O3",6727.1
"ITH1",2017,1.74689,71.4,"262,9868757","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"262,9868757","O3",6727.1
"ITH1",2017,1.74689,71.4,"32,42460359","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"32,42460359","NO2",21.2
"ITH1",2017,1.74689,71.4,"32,42460359","NO2",21.2
"ITH1",2017,1.74689,71.4,"32,42460359","O3",6727.1
"ITH1",2017,1.74689,71.4,"32,42460359","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"32,42460359","O3",6727.1
"ITH1",2017,1.74689,71.4,"262,8353923","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"262,8353923","NO2",21.2
"ITH1",2017,1.74689,71.4,"262,8353923","NO2",21.2
"ITH1",2017,1.74689,71.4,"262,8353923","O3",6727.1
"ITH1",2017,1.74689,71.4,"262,8353923","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"262,8353923","O3",6727.1
"ITH1",2017,1.74689,71.4,"1477,206248","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"1477,206248","NO2",21.2
"ITH1",2017,1.74689,71.4,"1477,206248","NO2",21.2
"ITH1",2017,1.74689,71.4,"1477,206248","O3",6727.1
"ITH1",2017,1.74689,71.4,"1477,206248","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"1477,206248","O3",6727.1
"ITH1",2017,1.74689,71.4,"45,35146526","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"45,35146526","NO2",21.2
"ITH1",2017,1.74689,71.4,"45,35146526","NO2",21.2
"ITH1",2017,1.74689,71.4,"45,35146526","O3",6727.1
"ITH1",2017,1.74689,71.4,"45,35146526","PM2.5",11.2
"ITH1",2017,1.74689,71.4,"45,35146526","O3",6727.1
"ITH2",2017,1.4863,87.6,"162,4616233","O3",7734.3
"ITH2",2017,1.4863,87.6,"162,4616233","NO2",22.1
"ITH2",2017,1.4863,87.6,"162,4616233","O3",7734.3
"ITH2",2017,1.4863,87.6,"162,4616233","NO2",22.1
"ITH2",2017,1.4863,87.6,"162,4616233","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"162,4616233","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"707,2740949","O3",7734.3
"ITH2",2017,1.4863,87.6,"707,2740949","NO2",22.1
"ITH2",2017,1.4863,87.6,"707,2740949","O3",7734.3
"ITH2",2017,1.4863,87.6,"707,2740949","NO2",22.1
"ITH2",2017,1.4863,87.6,"707,2740949","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"707,2740949","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"199,1931383","O3",7734.3
"ITH2",2017,1.4863,87.6,"199,1931383","NO2",22.1
"ITH2",2017,1.4863,87.6,"199,1931383","O3",7734.3
"ITH2",2017,1.4863,87.6,"199,1931383","NO2",22.1
"ITH2",2017,1.4863,87.6,"199,1931383","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"199,1931383","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"27,09588192","O3",7734.3
"ITH2",2017,1.4863,87.6,"27,09588192","NO2",22.1
"ITH2",2017,1.4863,87.6,"27,09588192","O3",7734.3
"ITH2",2017,1.4863,87.6,"27,09588192","NO2",22.1
"ITH2",2017,1.4863,87.6,"27,09588192","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"27,09588192","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"857,4312115","O3",7734.3
"ITH2",2017,1.4863,87.6,"857,4312115","NO2",22.1
"ITH2",2017,1.4863,87.6,"857,4312115","O3",7734.3
"ITH2",2017,1.4863,87.6,"857,4312115","NO2",22.1
"ITH2",2017,1.4863,87.6,"857,4312115","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"857,4312115","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"1385,023128","O3",7734.3
"ITH2",2017,1.4863,87.6,"1385,023128","NO2",22.1
"ITH2",2017,1.4863,87.6,"1385,023128","O3",7734.3
"ITH2",2017,1.4863,87.6,"1385,023128","NO2",22.1
"ITH2",2017,1.4863,87.6,"1385,023128","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"1385,023128","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"209,8401874","O3",7734.3
"ITH2",2017,1.4863,87.6,"209,8401874","NO2",22.1
"ITH2",2017,1.4863,87.6,"209,8401874","O3",7734.3
"ITH2",2017,1.4863,87.6,"209,8401874","NO2",22.1
"ITH2",2017,1.4863,87.6,"209,8401874","PM2.5",14.2
"ITH2",2017,1.4863,87.6,"209,8401874","PM2.5",14.2
"ITH3",2017,1.36698,282.8,"3054,294976","O3",7836.1
"ITH3",2017,1.36698,282.8,"3054,294976","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"3054,294976","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"3054,294976","NO2",24.2
"ITH3",2017,1.36698,282.8,"3054,294976","NO2",24.2
"ITH3",2017,1.36698,282.8,"3054,294976","O3",7836.1
"ITH3",2017,1.36698,282.8,"5906,425034","O3",7836.1
"ITH3",2017,1.36698,282.8,"5906,425034","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"5906,425034","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"5906,425034","NO2",24.2
"ITH3",2017,1.36698,282.8,"5906,425034","NO2",24.2
"ITH3",2017,1.36698,282.8,"5906,425034","O3",7836.1
"ITH3",2017,1.36698,282.8,"7124,982908","O3",7836.1
"ITH3",2017,1.36698,282.8,"7124,982908","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"7124,982908","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"7124,982908","NO2",24.2
"ITH3",2017,1.36698,282.8,"7124,982908","NO2",24.2
"ITH3",2017,1.36698,282.8,"7124,982908","O3",7836.1
"ITH3",2017,1.36698,282.8,"74,89783857","O3",7836.1
"ITH3",2017,1.36698,282.8,"74,89783857","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"74,89783857","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"74,89783857","NO2",24.2
"ITH3",2017,1.36698,282.8,"74,89783857","NO2",24.2
"ITH3",2017,1.36698,282.8,"74,89783857","O3",7836.1
"ITH3",2017,1.36698,282.8,"11223,51156","O3",7836.1
"ITH3",2017,1.36698,282.8,"11223,51156","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"11223,51156","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"11223,51156","NO2",24.2
"ITH3",2017,1.36698,282.8,"11223,51156","NO2",24.2
"ITH3",2017,1.36698,282.8,"11223,51156","O3",7836.1
"ITH3",2017,1.36698,282.8,"8651,720985","O3",7836.1
"ITH3",2017,1.36698,282.8,"8651,720985","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"8651,720985","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"8651,720985","NO2",24.2
"ITH3",2017,1.36698,282.8,"8651,720985","NO2",24.2
"ITH3",2017,1.36698,282.8,"8651,720985","O3",7836.1
"ITH3",2017,1.36698,282.8,"1997,678249","O3",7836.1
"ITH3",2017,1.36698,282.8,"1997,678249","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"1997,678249","PM2.5",23.9
"ITH3",2017,1.36698,282.8,"1997,678249","NO2",24.2
"ITH3",2017,1.36698,282.8,"1997,678249","NO2",24.2
"ITH3",2017,1.36698,282.8,"1997,678249","O3",7836.1
"ITH4",2017,1.31574,160.7,"663,3039061","NO2",19.1
"ITH4",2017,1.31574,160.7,"663,3039061","O3",7401.1
"ITH4",2017,1.31574,160.7,"663,3039061","NO2",19.1
"ITH4",2017,1.31574,160.7,"663,3039061","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"663,3039061","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"663,3039061","O3",7401.1
"ITH4",2017,1.31574,160.7,"1509,638431","NO2",19.1
"ITH4",2017,1.31574,160.7,"1509,638431","O3",7401.1
"ITH4",2017,1.31574,160.7,"1509,638431","NO2",19.1
"ITH4",2017,1.31574,160.7,"1509,638431","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"1509,638431","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"1509,638431","O3",7401.1
"ITH4",2017,1.31574,160.7,"3209,438168","NO2",19.1
"ITH4",2017,1.31574,160.7,"3209,438168","O3",7401.1
"ITH4",2017,1.31574,160.7,"3209,438168","NO2",19.1
"ITH4",2017,1.31574,160.7,"3209,438168","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"3209,438168","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"3209,438168","O3",7401.1
"ITH4",2017,1.31574,160.7,"28,78763398","NO2",19.1
"ITH4",2017,1.31574,160.7,"28,78763398","O3",7401.1
"ITH4",2017,1.31574,160.7,"28,78763398","NO2",19.1
"ITH4",2017,1.31574,160.7,"28,78763398","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"28,78763398","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"28,78763398","O3",7401.1
"ITH4",2017,1.31574,160.7,"3034,121498","NO2",19.1
"ITH4",2017,1.31574,160.7,"3034,121498","O3",7401.1
"ITH4",2017,1.31574,160.7,"3034,121498","NO2",19.1
"ITH4",2017,1.31574,160.7,"3034,121498","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"3034,121498","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"3034,121498","O3",7401.1
"ITH4",2017,1.31574,160.7,"2942,789178","NO2",19.1
"ITH4",2017,1.31574,160.7,"2942,789178","O3",7401.1
"ITH4",2017,1.31574,160.7,"2942,789178","NO2",19.1
"ITH4",2017,1.31574,160.7,"2942,789178","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"2942,789178","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"2942,789178","O3",7401.1
"ITH4",2017,1.31574,160.7,"365,5735845","NO2",19.1
"ITH4",2017,1.31574,160.7,"365,5735845","O3",7401.1
"ITH4",2017,1.31574,160.7,"365,5735845","NO2",19.1
"ITH4",2017,1.31574,160.7,"365,5735845","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"365,5735845","PM2.5",15.4
"ITH4",2017,1.31574,160.7,"365,5735845","O3",7401.1
"ITH5",2017,1.36091,201.5,"5103,005717","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"5103,005717","NO2",20.4
"ITH5",2017,1.36091,201.5,"5103,005717","NO2",20.4
"ITH5",2017,1.36091,201.5,"5103,005717","O3",7824.5
"ITH5",2017,1.36091,201.5,"5103,005717","O3",7824.5
"ITH5",2017,1.36091,201.5,"5103,005717","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"5151,9144","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"5151,9144","NO2",20.4
"ITH5",2017,1.36091,201.5,"5151,9144","NO2",20.4
"ITH5",2017,1.36091,201.5,"5151,9144","O3",7824.5
"ITH5",2017,1.36091,201.5,"5151,9144","O3",7824.5
"ITH5",2017,1.36091,201.5,"5151,9144","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"6878,712152","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"6878,712152","NO2",20.4
"ITH5",2017,1.36091,201.5,"6878,712152","NO2",20.4
"ITH5",2017,1.36091,201.5,"6878,712152","O3",7824.5
"ITH5",2017,1.36091,201.5,"6878,712152","O3",7824.5
"ITH5",2017,1.36091,201.5,"6878,712152","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"83,31471783","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"83,31471783","NO2",20.4
"ITH5",2017,1.36091,201.5,"83,31471783","NO2",20.4
"ITH5",2017,1.36091,201.5,"83,31471783","O3",7824.5
"ITH5",2017,1.36091,201.5,"83,31471783","O3",7824.5
"ITH5",2017,1.36091,201.5,"83,31471783","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"10170,36734","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"10170,36734","NO2",20.4
"ITH5",2017,1.36091,201.5,"10170,36734","NO2",20.4
"ITH5",2017,1.36091,201.5,"10170,36734","O3",7824.5
"ITH5",2017,1.36091,201.5,"10170,36734","O3",7824.5
"ITH5",2017,1.36091,201.5,"10170,36734","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"8482,460506","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"8482,460506","NO2",20.4
"ITH5",2017,1.36091,201.5,"8482,460506","NO2",20.4
"ITH5",2017,1.36091,201.5,"8482,460506","O3",7824.5
"ITH5",2017,1.36091,201.5,"8482,460506","O3",7824.5
"ITH5",2017,1.36091,201.5,"8482,460506","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"1550,139361","PM2.5",19.1
"ITH5",2017,1.36091,201.5,"1550,139361","NO2",20.4
"ITH5",2017,1.36091,201.5,"1550,139361","NO2",20.4
"ITH5",2017,1.36091,201.5,"1550,139361","O3",7824.5
"ITH5",2017,1.36091,201.5,"1550,139361","O3",7824.5
"ITH5",2017,1.36091,201.5,"1550,139361","PM2.5",19.1
"ITI1",2017,1.29473,164,"835,3962127","PM2.5",13
"ITI1",2017,1.29473,164,"835,3962127","O3",6541.9
"ITI1",2017,1.29473,164,"835,3962127","NO2",19.2
"ITI1",2017,1.29473,164,"835,3962127","PM2.5",13
"ITI1",2017,1.29473,164,"835,3962127","O3",6541.9
"ITI1",2017,1.29473,164,"835,3962127","NO2",19.2
"ITI1",2017,1.29473,164,"4130,569337","PM2.5",13
"ITI1",2017,1.29473,164,"4130,569337","O3",6541.9
"ITI1",2017,1.29473,164,"4130,569337","NO2",19.2
"ITI1",2017,1.29473,164,"4130,569337","PM2.5",13
"ITI1",2017,1.29473,164,"4130,569337","O3",6541.9
"ITI1",2017,1.29473,164,"4130,569337","NO2",19.2
"ITI1",2017,1.29473,164,"3013,354639","PM2.5",13
"ITI1",2017,1.29473,164,"3013,354639","O3",6541.9
"ITI1",2017,1.29473,164,"3013,354639","NO2",19.2
"ITI1",2017,1.29473,164,"3013,354639","PM2.5",13
"ITI1",2017,1.29473,164,"3013,354639","O3",6541.9
"ITI1",2017,1.29473,164,"3013,354639","NO2",19.2
"ITI1",2017,1.29473,164,"79,41160433","PM2.5",13
"ITI1",2017,1.29473,164,"79,41160433","O3",6541.9
"ITI1",2017,1.29473,164,"79,41160433","NO2",19.2
"ITI1",2017,1.29473,164,"79,41160433","PM2.5",13
"ITI1",2017,1.29473,164,"79,41160433","O3",6541.9
"ITI1",2017,1.29473,164,"79,41160433","NO2",19.2
"ITI1",2017,1.29473,164,"4025,790045","PM2.5",13
"ITI1",2017,1.29473,164,"4025,790045","O3",6541.9
"ITI1",2017,1.29473,164,"4025,790045","NO2",19.2
"ITI1",2017,1.29473,164,"4025,790045","PM2.5",13
"ITI1",2017,1.29473,164,"4025,790045","O3",6541.9
"ITI1",2017,1.29473,164,"4025,790045","NO2",19.2
"ITI1",2017,1.29473,164,"6690,453273","PM2.5",13
"ITI1",2017,1.29473,164,"6690,453273","O3",6541.9
"ITI1",2017,1.29473,164,"6690,453273","NO2",19.2
"ITI1",2017,1.29473,164,"6690,453273","PM2.5",13
"ITI1",2017,1.29473,164,"6690,453273","O3",6541.9
"ITI1",2017,1.29473,164,"6690,453273","NO2",19.2
"ITI1",2017,1.29473,164,"1476,937369","PM2.5",13
"ITI1",2017,1.29473,164,"1476,937369","O3",6541.9
"ITI1",2017,1.29473,164,"1476,937369","NO2",19.2
"ITI1",2017,1.29473,164,"1476,937369","PM2.5",13
"ITI1",2017,1.29473,164,"1476,937369","O3",6541.9
"ITI1",2017,1.29473,164,"1476,937369","NO2",19.2
"ITI2",2017,1.25818,106.8,"603,3867208","O3",7691.3
"ITI2",2017,1.25818,106.8,"603,3867208","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"603,3867208","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"603,3867208","NO2",15.1
"ITI2",2017,1.25818,106.8,"603,3867208","O3",7691.3
"ITI2",2017,1.25818,106.8,"603,3867208","NO2",15.1
"ITI2",2017,1.25818,106.8,"1094,766923","O3",7691.3
"ITI2",2017,1.25818,106.8,"1094,766923","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"1094,766923","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"1094,766923","NO2",15.1
"ITI2",2017,1.25818,106.8,"1094,766923","O3",7691.3
"ITI2",2017,1.25818,106.8,"1094,766923","NO2",15.1
"ITI2",2017,1.25818,106.8,"1536,129808","O3",7691.3
"ITI2",2017,1.25818,106.8,"1536,129808","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"1536,129808","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"1536,129808","NO2",15.1
"ITI2",2017,1.25818,106.8,"1536,129808","O3",7691.3
"ITI2",2017,1.25818,106.8,"1536,129808","NO2",15.1
"ITI2",2017,1.25818,106.8,"25,69934769","O3",7691.3
"ITI2",2017,1.25818,106.8,"25,69934769","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"25,69934769","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"25,69934769","NO2",15.1
"ITI2",2017,1.25818,106.8,"25,69934769","O3",7691.3
"ITI2",2017,1.25818,106.8,"25,69934769","NO2",15.1
"ITI2",2017,1.25818,106.8,"2120,129981","O3",7691.3
"ITI2",2017,1.25818,106.8,"2120,129981","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"2120,129981","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"2120,129981","NO2",15.1
"ITI2",2017,1.25818,106.8,"2120,129981","O3",7691.3
"ITI2",2017,1.25818,106.8,"2120,129981","NO2",15.1
"ITI2",2017,1.25818,106.8,"1655,249821","O3",7691.3
"ITI2",2017,1.25818,106.8,"1655,249821","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"1655,249821","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"1655,249821","NO2",15.1
"ITI2",2017,1.25818,106.8,"1655,249821","O3",7691.3
"ITI2",2017,1.25818,106.8,"1655,249821","NO2",15.1
"ITI2",2017,1.25818,106.8,"277,1371329","O3",7691.3
"ITI2",2017,1.25818,106.8,"277,1371329","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"277,1371329","PM2.5",12.5
"ITI2",2017,1.25818,106.8,"277,1371329","NO2",15.1
"ITI2",2017,1.25818,106.8,"277,1371329","O3",7691.3
"ITI2",2017,1.25818,106.8,"277,1371329","NO2",15.1
"ITI3",2017,1.26097,163.6,"511,4492802","O3",7040.5
"ITI3",2017,1.26097,163.6,"511,4492802","O3",7040.5
"ITI3",2017,1.26097,163.6,"511,4492802","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"511,4492802","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"511,4492802","NO2",14.2
"ITI3",2017,1.26097,163.6,"511,4492802","NO2",14.2
"ITI3",2017,1.26097,163.6,"1732,867278","O3",7040.5
"ITI3",2017,1.26097,163.6,"1732,867278","O3",7040.5
"ITI3",2017,1.26097,163.6,"1732,867278","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"1732,867278","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"1732,867278","NO2",14.2
"ITI3",2017,1.26097,163.6,"1732,867278","NO2",14.2
"ITI3",2017,1.26097,163.6,"611,1941097","O3",7040.5
"ITI3",2017,1.26097,163.6,"611,1941097","O3",7040.5
"ITI3",2017,1.26097,163.6,"611,1941097","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"611,1941097","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"611,1941097","NO2",14.2
"ITI3",2017,1.26097,163.6,"611,1941097","NO2",14.2
"ITI3",2017,1.26097,163.6,"29,5406107","O3",7040.5
"ITI3",2017,1.26097,163.6,"29,5406107","O3",7040.5
"ITI3",2017,1.26097,163.6,"29,5406107","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"29,5406107","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"29,5406107","NO2",14.2
"ITI3",2017,1.26097,163.6,"29,5406107","NO2",14.2
"ITI3",2017,1.26097,163.6,"1980,067336","O3",7040.5
"ITI3",2017,1.26097,163.6,"1980,067336","O3",7040.5
"ITI3",2017,1.26097,163.6,"1980,067336","PM2.5",12.7
"ITI3",2017,1.26097,163.6,"1980,067336","PM2.5",12.7
