"nuts2_code","year","fertility","EBI","EPI","Clusters"
"BG41",2019,1.53127,0.589404418683354,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.589404418683354,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.590030214706627,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.590030214706627,-0.586873463587086,"B"
"BG41",2019,1.53127,0.590030214706627,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.590030214706627,-0.724960473147975,"B"
"BG41",2019,1.53127,0.590030214706627,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.590030214706627,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.590030214706627,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.590030214706627,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.590030214706627,-0.6141357797022522,"B"
"BG41",2019,1.53127,1.182638861777551,-0.8439044906819336,"B"
"BG41",2019,1.53127,1.182638861777551,-0.586873463587086,"B"
"BG41",2019,1.53127,1.182638861777551,-0.7373371546919969,"B"
"BG41",2019,1.53127,1.182638861777551,-0.724960473147975,"B"
"BG41",2019,1.53127,1.182638861777551,-0.46792944605312736,"B"
"BG41",2019,1.53127,1.182638861777551,-0.6183931371580382,"B"
"BG41",2019,1.53127,1.182638861777551,-0.7207031156921889,"B"
"BG41",2019,1.53127,1.182638861777551,-0.4636720885973413,"B"
"BG41",2019,1.53127,1.182638861777551,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.590030214706627,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.590030214706627,-0.586873463587086,"B"
"BG41",2019,1.53127,0.590030214706627,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.590030214706627,-0.724960473147975,"B"
"BG41",2019,1.53127,0.590030214706627,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.590030214706627,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.590030214706627,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.590030214706627,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.590030214706627,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.586873463587086,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.724960473147975,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.586873463587086,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.724960473147975,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.586873463587086,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.724960473147975,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.07513327400047709,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.586873463587086,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.724960473147975,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.586873463587086,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.724960473147975,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.6683677170946741,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.586873463587086,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.724960473147975,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.07575907002375004,-0.6141357797022522,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.586873463587086,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.724960473147975,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.35280037923928936,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.35280037923928936,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.6141357797022522,"D"
"BG41",2019,1.53127,0.24043406385490762,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.586873463587086,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.724960473147975,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.24043406385490762,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.35217458321601647,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.35217458321601647,-0.6141357797022522,"D"
"BG41",2019,1.53127,0.1327591603389,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.1327591603389,-0.586873463587086,"B"
"BG41",2019,1.53127,0.1327591603389,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.1327591603389,-0.724960473147975,"B"
"BG41",2019,1.53127,0.1327591603389,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.1327591603389,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.1327591603389,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.1327591603389,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.1327591603389,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.460475282755297,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.460475282755297,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.6141357797022522,"D"
"BG41",2019,1.53127,0.1327591603389,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.1327591603389,-0.586873463587086,"B"
"BG41",2019,1.53127,0.1327591603389,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.1327591603389,-0.724960473147975,"B"
"BG41",2019,1.53127,0.1327591603389,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.1327591603389,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.1327591603389,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.1327591603389,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.1327591603389,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.4598494867320241,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.4598494867320241,-0.6141357797022522,"D"
"BG41",2019,1.53127,0.0011784525560355474,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.586873463587086,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.724960473147975,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.5920559905381615,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5920559905381615,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.6141357797022522,"D"
"BG41",2019,1.53127,0.0011784525560355474,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.586873463587086,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.724960473147975,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.0011784525560355474,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.5914301945148885,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5914301945148885,-0.6141357797022522,"D"
"BG41",2019,1.53127,0.040297041356346486,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.586873463587086,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.724960473147975,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.5529374017378504,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5529374017378504,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.6141357797022522,"D"
"BG41",2019,1.53127,0.040297041356346486,-0.8439044906819336,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.586873463587086,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.7373371546919969,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.724960473147975,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.46792944605312736,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.6183931371580382,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.7207031156921889,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.4636720885973413,"B"
"BG41",2019,1.53127,0.040297041356346486,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.5523116057145776,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.5523116057145776,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.01759056732290165,-0.8439044906819336,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.586873463587086,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.7373371546919969,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.724960473147975,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.46792944605312736,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.6183931371580382,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.7207031156921889,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.4636720885973413,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.6108250104170986,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.6108250104170986,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.6141357797022522,"D"
"BG41",2019,1.53127,-0.01759056732290165,-0.8439044906819336,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.586873463587086,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.7373371546919969,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.724960473147975,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.46792944605312736,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.6183931371580382,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.7207031156921889,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.4636720885973413,"B"
"BG41",2019,1.53127,-0.01759056732290165,-0.6141357797022522,"B"
"BG41",2019,1.53127,-0.6101992143938257,-0.8439044906819336,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.586873463587086,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.7373371546919969,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.724960473147975,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.46792944605312736,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.6183931371580382,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.7207031156921889,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.4636720885973413,"D"
"BG41",2019,1.53127,-0.6101992143938257,-0.6141357797022522,"D"
"BG42",2019,1.87979,0.8313164538547833,-0.7793045797303793,"B"
"BG42",2019,1.87979,0.8313164538547833,0.01967730073987628,"A"
"BG42",2019,1.87979,0.8313164538547833,-0.4845690416013515,"B"
"BG42",2019,1.87979,0.8313164538547833,-0.7068559404790404,"B"
"BG42",2019,1.87979,0.8313164538547833,0.0921259399912151,"A"
"BG42",2019,1.87979,0.8313164538547833,-0.4121204023500127,"B"
"BG42",2019,1.87979,0.8313164538547833,-0.6906272879179883,"B"
"BG42",2019,1.87979,0.8313164538547833,0.10835459255226731,"A"
"BG42",2019,1.87979,0.8313164538547833,-0.3958917497889606,"B"
"BG42",2019,1.87979,0.8313164538547833,-0.7793045797303793,"B"
"BG42",2019,1.87979,0.8313164538547833,0.01967730073987628,"A"
"BG42",2019,1.87979,0.8313164538547833,-0.4845690416013515,"B"
"BG42",2019,1.87979,0.8313164538547833,-0.7068559404790404,"B"
"BG42",2019,1.87979,0.8313164538547833,0.0921259399912151,"A"
"BG42",2019,1.87979,0.8313164538547833,-0.4121204023500127,"B"
"BG42",2019,1.87979,0.8313164538547833,-0.6906272879179883,"B"
"BG42",2019,1.87979,0.8313164538547833,0.10835459255226731,"A"
"BG42",2019,1.87979,0.8313164538547833,-0.3958917497889606,"B"
"BG42",2019,1.87979,1.5954537722079545,-0.7793045797303793,"B"
"BG42",2019,1.87979,1.5954537722079545,0.01967730073987628,"A"
"BG42",2019,1.87979,1.5954537722079545,-0.4845690416013515,"B"
"BG42",2019,1.87979,1.5954537722079545,-0.7068559404790404,"B"
"BG42",2019,1.87979,1.5954537722079545,0.0921259399912151,"A"
"BG42",2019,1.87979,1.5954537722079545,-0.4121204023500127,"B"
"BG42",2019,1.87979,1.5954537722079545,-0.6906272879179883,"B"
"BG42",2019,1.87979,1.5954537722079545,0.10835459255226731,"A"
"BG42",2019,1.87979,1.5954537722079545,-0.3958917497889606,"B"
"BG42",2019,1.87979,0.8310742102328712,-0.7793045797303793,"B"
"BG42",2019,1.87979,0.8310742102328712,0.01967730073987628,"A"
"BG42",2019,1.87979,0.8310742102328712,-0.4845690416013515,"B"
"BG42",2019,1.87979,0.8310742102328712,-0.7068559404790404,"B"
"BG42",2019,1.87979,0.8310742102328712,0.0921259399912151,"A"
"BG42",2019,1.87979,0.8310742102328712,-0.4121204023500127,"B"
