Substance	ISO	Country	Subnational code *	Subnational desc	Sector	Y_2017	Y_2018	Y_2019	Y_2020	Y_2021	Y_2022	Y_2023
GWP_100_AR5_GHG	IDN	Indonesia	N/A		Dom_Avi	8814,27932	9627,760948	8527,080144	5653,788555	4591,321135	6268,412112	8258,396961
GWP_100_AR5_GHG	IDN	Indonesia	N/A		Dom_Ship	7524,053132	9472,32718	8953,352788	7549,803191	8433,392913	9012,743509	8712,069826
GWP_100_AR5_GHG	IDN	Indonesia	N/A		Energy	195943,0688	218786,9534	226598,3475	226733,5625	242231,6175	256909,2722	272262,2416
GWP_100_AR5_GHG	IDN	Indonesia	N/A		Indirect	3320,999094	4283,595504	5193,910002	3715,440062	3765,940579	3953,972449	4748,707754
GWP_100_AR5_GHG	IDN	Indonesia	N/A		Industry	348112,7547	402583,2751	456121,8116	422674,6422	423579,2768	469931,7446	499022,8337
GWP_100_AR5_GHG	IDN	Indonesia	N/A		Transport	120815,0962	134237,1911	134405,7185	115752,5813	124948,7894	134773,0177	135142,9163
GWP_100_AR5_GHG	IDN	Indonesia	N/A		Waste	47430,00014	48899,81351	49594,58066	51272,24477	51568,19737	51595,78787	52092,3326
GWP_100_AR5_GHG	IMN	Isle of Man	N/A		Indirect							
GWP_100_AR5_GHG	IMN	Isle of Man	N/A		Industry	0,024783383	0,024942156	0,02510093	0,025256763	0,025406716	0,025556669	0,025703682
GWP_100_AR5_GHG	IMN	Isle of Man	N/A		Waste	1,508494728	1,51248347	1,53353442	1,554548907	1,575340609	1,591798886	1,608429109
GWP_100_AR5_GHG	IND	India	IND.1_1	Andaman and Nicobar	Agriculture	139,7543587	139,7704003	155,6639569	175,1179541	149,5105883	150,1763902	150,8609248
GWP_100_AR5_GHG	IND	India	IND.1_1	Andaman and Nicobar	Buildings	65,77906162	64,07633178	64,58082567	63,52659118	67,26823023	69,28835577	70,06332446
GWP_100_AR5_GHG	IND	India	IND.1_1	Andaman and Nicobar	Energy	621,6918262	713,5238589	685,6252964	394,0997702	319,1985725	349,6905114	382,7087923
GWP_100_AR5_GHG	IND	India	IND.1_1	Andaman and Nicobar	Indirect	14,23793094	14,91003903	14,41943036	13,46790684	15,00768922	15,45825605	16,15328893
GWP_100_AR5_GHG	IND	India	IND.1_1	Andaman and Nicobar	Industry	22,82753008	20,12966522	20,0871058	18,95604307	20,77652697	21,39694277	21,42209234
GWP_100_AR5_GHG	IND	India	IND.1_1	Andaman and Nicobar	Transport	624,0964405	649,9745379	659,6186228	592,7903172	644,1074905	704,5391536	738,5073724
GWP_100_AR5_GHG	IND	India	IND.1_1	Andaman and Nicobar	Waste	10,27417981	9,569720392	9,68758671	9,778945453	9,946826933	10,01584669	9,478221349
GWP_100_AR5_GHG	IND	India	IND.10_1	Goa	Agriculture	551,4121641	561,6614374	571,0284875	597,6133756	595,2808526	601,347198	605,2619397
GWP_100_AR5_GHG	IND	India	IND.10_1	Goa	Buildings	252,5805691	248,2307795	250,3092283	246,4013434	260,8866496	268,7305036	270,8087221
GWP_100_AR5_GHG	IND	India	IND.10_1	Goa	Indirect	12,38325644	12,96781376	12,54111322	11,71353793	13,05274376	13,44461843	14,0491143
GWP_100_AR5_GHG	IND	India	IND.10_1	Goa	Industry	1668,254477	1605,346543	1631,105997	1558,761878	1641,641386	1781,01874	1874,351043
GWP_100_AR5_GHG	IND	India	IND.10_1	Goa	Transport	562,2010641	586,3164003	593,0875514	528,6105555	575,5839204	628,0018058	658,332523
GWP_100_AR5_GHG	IND	India	IND.10_1	Goa	Waste	398,8662883	375,1913117	379,8123891	383,3942081	389,9761844	392,6821791	393,2519648
GWP_100_AR5_GHG	IND	India	IND.11_1	Gujarat	Agriculture	17910,41402	18148,79231	18510,33525	18959,60075	18776,3508	18938,36504	19080,37846
GWP_100_AR5_GHG	IND	India	IND.11_1	Gujarat	Buildings	11464,21886	11899,49597	12005,2181	11786,47232	12458,83621	12863,34345	13574,48781
GWP_100_AR5_GHG	IND	India	IND.11_1	Gujarat	Energy	84065,02582	85539,10977	84345,74884	80921,12199	88959,61384	95170,95543	102193,4209
GWP_100_AR5_GHG	IND	India	IND.11_1	Gujarat	Indirect	494,66116	518,0118678	500,9669016	467,908606	521,4044787	537,0582917	561,2054642
GWP_100_AR5_GHG	IND	India	IND.11_1	Gujarat	Industry	123214,4191	125910,5773	126947,8069	117466,3001	127710,9176	133445,495	143612,5197
GWP_100_AR5_GHG	IND	India	IND.11_1	Gujarat	Transport	18591,07262	19426,85482	19600,45541	17294,14629	18867,73883	20584,43466	21576,16489
GWP_100_AR5_GHG	IND	India	IND.11_1	Gujarat	Waste	21670,98627	22506,23444	22783,4345	22998,29357	23393,12015	23555,44201	24200,7036
GWP_100_AR5_GHG	IND	India	IND.12_1	Haryana	Agriculture	12131,13934	12352,80001	12663,9904	13130,01781	13022,49693	13168,06037	13309,08147
GWP_100_AR5_GHG	IND	India	IND.12_1	Haryana	Buildings	5084,641238	5278,318035	5373,356261	5267,82328	5522,433967	5705,64486	6021,129756
GWP_100_AR5_GHG	IND	India	IND.12_1	Haryana	Energy	24629,21076	26112,55724	24764,69114	23892,37375	25542,39115	27631,8246	29491,74269
GWP_100_AR5_GHG	IND	India	IND.12_1	Haryana	Indirect	261,2226023	273,5537355	264,552563	247,0950088	275,3453188	283,6118456	296,363579
GWP_100_AR5_GHG	IND	India	IND.12_1	Haryana	Industry	20073,24156	19974,97245	20253,59093	19062,14786	20266,05074	20934,94554	22319,41633
GWP_100_AR5_GHG	IND	India	IND.12_1	Haryana	Transport	8567,27987	8917,079293	9027,90745	8015,870884	8751,216685	9563,931074	10025,38084
GWP_100_AR5_GHG	IND	India	IND.12_1	Haryana	Waste	6359,543749	6605,76438	6687,124869	6750,18777	6866,072609	6913,715405	7116,25981
GWP_100_AR5_GHG	IND	India	IND.13_1	Himachal Pradesh	Agriculture	3006,896813	3062,517935	3164,551548	3284,31558	3199,970847	3235,105337	3265,130757
GWP_100_AR5_GHG	IND	India	IND.13_1	Himachal Pradesh	Buildings	1672,742529	1698,219676	1734,714813	1692,339557	1765,804918	1814,412352	1872,118388
GWP_100_AR5_GHG	IND	India	IND.13_1	Himachal Pradesh	Indirect	225,2881267	235,9229565	228,1600092	213,1039625	237,4680847	244,5974462	255,5950172
GWP_100_AR5_GHG	IND	India	IND.13_1	Himachal Pradesh	Industry	8928,770779	8887,063081	8857,375711	7986,397549	8888,410668	9281,497017	9832,523612
GWP_100_AR5_GHG	IND	India	IND.13_1	Himachal Pradesh	Transport	3051,715663	3192,485562	3226,100055	2881,024559	3127,582133	3411,087744	3575,519732
GWP_100_AR5_GHG	IND	India	IND.13_1	Himachal Pradesh	Waste	1174,370995	1133,386341	1147,345795	1158,165834	1178,048816	1186,223146	1158,679287
GWP_100_AR5_GHG	IND	India	IND.14_1	Jammu and Kashmir	Agriculture	4476,068567	4550,399696	4647,480843	4792,806909	4722,08904	4762,009511	4794,434905
GWP_100_AR5_GHG	IND	India	IND.14_1	Jammu and Kashmir	Buildings	3220,219166	3402,29546	3469,709847	3397,305728	3559,300881	3615,244598	3850,700013
GWP_100_AR5_GHG	IND	India	IND.14_1	Jammu and Kashmir	Energy	5,423301495	6,224394221	5,98102233	3,437912134	2,784514807	3,050509905	3,338543435
GWP_100_AR5_GHG	IND	India	IND.14_1	Jammu and Kashmir	Indirect	445,8994126	466,9482997	451,5835591	421,7840199	470,0064804	484,1172022	505,8840416
GWP_100_AR5_GHG	IND	India	IND.14_1	Jammu and Kashmir	Industry	1996,455535	1846,666853	1832,058235	1688,702419	1863,894397	1927,839662	1999,204299
GWP_100_AR5_GHG	IND	India	IND.14_1	Jammu and Kashmir	Transport	4320,836348	4512,559452	4565,07126	4084,76321	4437,003753	4840,269466	5073,895511
GWP_100_AR5_GHG	IND	India	IND.14_1	Jammu and Kashmir	Waste	750,6003763	718,855611	727,7094605	734,5721213	747,1829959	752,3676028	736,0504464
GWP_100_AR5_GHG	IND	India	IND.15_1	Jharkhand	Agriculture	15604,87422	15874,80085	16145,22821	16707,64819	16538,142	16684,32584	16781,63636
GWP_100_AR5_GHG	IND	India	IND.15_1	Jharkhand	Buildings	6491,849335	6745,136591	6765,251611	6658,310612	7018,87387	7253,839054	7714,591155
GWP_100_AR5_GHG	IND	India	IND.15_1	Jharkhand	Energy	30118,46148	25205,43634	23911,39089	22811,42661	24858,13402	25954,99229	39682,63729
GWP_100_AR5_GHG	IND	India	IND.15_1	Jharkhand	Indirect	534,832609	560,0796286	541,6504402	505,9074792	563,7477535	580,6728132	606,7809783
GWP_100_AR5_GHG	IND	India	IND.15_1	Jharkhand	Industry	64521,48529	68786,03613	67624,16306	63137,63017	71652,54918	79682,36602	86930,07786
GWP_100_AR5_GHG	IND	India	IND.15_1	Jharkhand	Transport	4525,605217	4732,855215	4768,729752	4181,496792	4568,849529	4985,161519	5224,999034
GWP_100_AR5_GHG	IND	India	IND.15_1	Jharkhand	Waste	1935,51974	1874,106272	1897,18887	1915,080301	1947,957723	1961,474351	1952,331949
GWP_100_AR5_GHG	IND	India	IND.16_1	Karnataka	Agriculture	20080,07279	20514,55481	21089,21915	21865,22682	21520,94617	21777,69965	22011,35496
GWP_100_AR5_GHG	IND	India	IND.16_1	Karnataka	Buildings	11739,13997	12177,5359	12246,962	11981,5737	12686,97365	13111,32372	13839,38012
GWP_100_AR5_GHG	IND	India	IND.16_1	Karnataka	Energy	39235,55904	45264,28535	42932,94654	41203,23933	46049,58489	49957,59899	53220,57449
GWP_100_AR5_GHG	IND	India	IND.16_1	Karnataka	Indirect	645,0307765	675,4797513	653,2533696	610,145845	679,9036653	700,316004	731,8035568
GWP_100_AR5_GHG	IND	India	IND.16_1	Karnataka	Industry	74781,06629	77297,50131	76979,98997	70844,74178	79054,83763	83142,23076	90070,6646
GWP_100_AR5_GHG	IND	India	IND.16_1	Karnataka	Transport	40040,79488	41808,1533	42252,42771	37653,24258	40968,175	44659,22271	46816,67358
GWP_100_AR5_GHG	IND	India	IND.16_1	Karnataka	Waste	9896,825005	10328,9094	10456,12634	10554,73279	10735,93272	10810,42798	11136,88065
GWP_100_AR5_GHG	IND	India	IND.17_1	Kerala	Agriculture	2903,807476	2952,038842	3054,359345	3220,082443	3110,189158	3139,811664	3161,775338
GWP_100_AR5_GHG	IND	India	IND.17_1	Kerala	Buildings	5580,028733	6045,531901	6107,596165	6066,090548	6427,175774	6590,23238	7218,680437
GWP_100_AR5_GHG	IND	India	IND.17_1	Kerala	Energy	725,1378477	781,3518447	767,9381496	686,9089458	698,9817384	696,3979123	804,0607908
GWP_100_AR5_GHG	IND	India	IND.17_1	Kerala	Indirect	124,2339859	130,0985084	125,8176708	117,5150908	130,9505615	134,8820114	140,9465658
GWP_100_AR5_GHG	IND	India	IND.17_1	Kerala	Industry	15969,26357	15290,97556	15536,58334	14392,58385	15323,87856	15876,65073	16359,18297
GWP_100_AR5_GHG	IND	India	IND.17_1	Kerala	Transport	8985,480782	9383,159896	9474,973965	8409,046227	9161,606022	9985,8469	10468,11688
GWP_100_AR5_GHG	IND	India	IND.17_1	Kerala	Waste	5261,012165	5178,09993	5241,876461	5291,309953	5382,149293	5419,495336	5277,088359
GWP_100_AR5_GHG	IND	India	IND.18_1	Lakshadweep	Agriculture	1,393840505	1,440805028	1,519710335	1,586413151	1,54812332	1,579210631	1,612307393
GWP_100_AR5_GHG	IND	India	IND.18_1	Lakshadweep	Buildings	8,905149193	8,524908556	8,619712138	8,592424029	9,105192244	9,319870246	9,424759923
GWP_100_AR5_GHG	IND	India	IND.18_1	Lakshadweep	Energy	1307,177611	1500,264881	1441,604987	828,6394875	671,1512198	735,2639815	804,6886637
GWP_100_AR5_GHG	IND	India	IND.18_1	Lakshadweep	Indirect	0,925145724	0,968817654	0,93693911	0,875111452	0,975162724	1,004439447	1,049600974
GWP_100_AR5_GHG	IND	India	IND.18_1	Lakshadweep	Industry	0,022691544	0,02393484	0,025204866	0,02654254	0,028356462	0,028808618	0,0297168
GWP_100_AR5_GHG	IND	India	IND.18_1	Lakshadweep	Transport	4,577687353	4,697156475	4,836391658	4,401221301	4,807230193	5,32630062	5,581761387
GWP_100_AR5_GHG	IND	India	IND.19_1	Madhya Pradesh	Agriculture	38382,53742	39065,74994	40311,83512	41679,62404	41125,02177	41641,65371	42119,03425
GWP_100_AR5_GHG	IND	India	IND.19_1	Madhya Pradesh	Buildings	15128,42472	15703,43356	15839,60324	15456,27636	16302,40345	16906,78349	17922,57165
GWP_100_AR5_GHG	IND	India	IND.19_1	Madhya Pradesh	Energy	78649,6677	92797,02595	93813,94451	93028,94087	107324,2687	116583,6042	124153,675
GWP_100_AR5_GHG	IND	India	IND.19_1	Madhya Pradesh	Indirect	1571,424885	1645,60472	1591,456777	1486,438165	1656,382265	1706,110834	1782,820854
GWP_100_AR5_GHG	IND	India	IND.19_1	Madhya Pradesh	Industry	38382,69394	39662,53236	39105,98188	36140,34929	40297,20694	43519,13896	46876,8753
GWP_100_AR5_GHG	IND	India	IND.19_1	Madhya Pradesh	Transport	14350,25606	15000,54395	15119,15147	13255,34654	14488,54384	15814,6006	16575,33446
GWP_100_AR5_GHG	IND	India	IND.19_1	Madhya Pradesh	Waste	4316,710827	4419,528696	4473,962217	4516,153898	4593,685632	4625,560627	4712,129708
GWP_100_AR5_GHG	IND	India	IND.2_1	Andhra Pradesh	Agriculture	58292,341	48643,03839	45572,55154	50286,25699	46926,89175	46513,52998	46712,1685
GWP_100_AR5_GHG	IND	India	IND.2_1	Andhra Pradesh	Buildings	9300,670609	9270,33038	9328,762402	9123,139749	9657,615559	9973,612262	10180,63963
GWP_100_AR5_GHG	IND	India	IND.2_1	Andhra Pradesh	Energy	55330,42513	61221,77679	57999,26331	55730,33607	61247,25653	65925,16243	79017,46229
GWP_100_AR5_GHG	IND	India	IND.2_1	Andhra Pradesh	Indirect	615,0831698	644,1184541	622,9240029	581,8178823	648,3369738	667,8016048	697,8272477
GWP_100_AR5_GHG	IND	India	IND.2_1	Andhra Pradesh	Industry	70925,12156	74738,16024	74911,04966	68135,77156	75942,75016	84316,35825	91553,15527
GWP_100_AR5_GHG	IND	India	IND.2_1	Andhra Pradesh	Transport	13007,96301	13615,27065	13726,03666	12093,39088	13182,97573	14385,13605	15076,92909
GWP_100_AR5_GHG	IND	India	IND.2_1	Andhra Pradesh	Waste	3739,022964	4272,428633	4325,050383	4365,837751	4440,788911	4471,602975	4654,147338
GWP_100_AR5_GHG	IND	India	IND.20_1	Maharashtra	Agriculture	30328,54369	30985,79274	32047,57897	33313,15693	32667,41647	33105,35664	33519,28783
GWP_100_AR5_GHG	IND	India	IND.20_1	Maharashtra	Buildings	21034,09028	21464,85831	21608,17909	21171,75047	22384,24245	23158,01238	24239,50708
GWP_100_AR5_GHG	IND	India	IND.20_1	Maharashtra	Energy	271370,2699	299683,8557	289235,3688	210878,2272	201935,2193	218694,6676	236423,8879
GWP_100_AR5_GHG	IND	India	IND.20_1	Maharashtra	Indirect	1181,446416	1237,217138	1196,50702	1117,550741	1245,320034	1282,707529	1340,380523
GWP_100_AR5_GHG	IND	India	IND.20_1	Maharashtra	Industry	88774,61008	88717,93462	88498,33375	82053,49302	90352,75621	94736,6098	101256,375
GWP_100_AR5_GHG	IND	India	IND.20_1	Maharashtra	Transport	27353,71896	28606,0564	28859,5119	25498,99178	27788,86218	30315,91515	31775,77188
GWP_100_AR5_GHG	IND	India	IND.20_1	Maharashtra	Waste	19241,10518	19154,4534	19390,37095	19573,23175	19909,25808	20047,40586	20149,7994
GWP_100_AR5_GHG	IND	India	IND.21_1	Manipur	Agriculture	905,5037652	919,9081324	945,1824831	995,622726	971,2185048	979,9064126	985,8295164
GWP_100_AR5_GHG	IND	India	IND.21_1	Manipur	Buildings	592,1483587	622,8259358	625,3978111	616,7649184	645,3779832	668,4974043	710,9415805
GWP_100_AR5_GHG	IND	India	IND.21_1	Manipur	Indirect	76,72303229	80,34477836	77,70106667	72,57365241	80,87097976	83,29892054	87,04420002
GWP_100_AR5_GHG	IND	India	IND.21_1	Manipur	Industry	358,189482	335,5464954	332,6041373	311,4136947	341,0884966	350,7708091	357,2488169
GWP_100_AR5_GHG	IND	India	IND.21_1	Manipur	Transport	1390,889531	1456,831004	1473,010623	1320,529595	1430,179039	1560,911552	1636,027905
GWP_100_AR5_GHG	IND	India	IND.21_1	Manipur	Waste	175,0552898	175,7779796	177,9429648	179,6210552	182,704726	183,9724906	178,8375551
GWP_100_AR5_GHG	IND	India	IND.22_1	Meghalaya	Agriculture	1658,481142	1684,538372	1735,044834	1817,925213	1762,589081	1777,609501	1788,718551
GWP_100_AR5_GHG	IND	India	IND.22_1	Meghalaya	Buildings	733,312449	790,9173023	794,3699388	773,7121692	816,7503474	846,7824401	913,9959925
GWP_100_AR5_GHG	IND	India	IND.22_1	Meghalaya	Energy	160,1557034	183,8128004	176,6257767	101,5251018	82,22960278	90,08471318	98,59064131
GWP_100_AR5_GHG	IND	India	IND.22_1	Meghalaya	Indirect	122,8963837	128,6977641	124,4630174	116,2498296	129,5406433	133,4297641	139,4290226
GWP_100_AR5_GHG	IND	India	IND.22_1	Meghalaya	Industry	4472,182533	4553,357105	4527,949045	4015,61397	4523,252731	4745,415961	5080,190111
GWP_100_AR5_GHG	IND	India	IND.22_1	Meghalaya	Transport	1693,110303	1773,664614	1793,470027	1607,91416	1741,125071	1900,708773	1992,135941
GWP_100_AR5_GHG	IND	India	IND.22_1	Meghalaya	Waste	236,8084916	235,5708871	238,472317	240,7212291	244,8538462	246,5528555	245,2105153
GWP_100_AR5_GHG	IND	India	IND.23_1	Mizoram	Agriculture	630,0069574	641,0188433	666,0828464	706,283845	681,030688	688,1840616	694,1216378
GWP_100_AR5_GHG	IND	India	IND.23_1	Mizoram	Buildings	245,4297709	257,5610391	258,5029022	253,1880653	265,8626487	275,8778813	296,5863282
GWP_100_AR5_GHG	IND	India	IND.23_1	Mizoram	Indirect	77,85212882	81,52717441	78,84455648	73,64168449	82,06111967	84,5247913	88,32518829
GWP_100_AR5_GHG	IND	India	IND.23_1	Mizoram	Industry	53,01828557	52,0487303	61,77787789	61,10948901	62,83315048	65,34560562	67,9474359
GWP_100_AR5_GHG	IND	India	IND.23_1	Mizoram	Transport	1459,853836	1525,771799	1542,397653	1381,129587	1499,213708	1633,519143	1712,454055
GWP_100_AR5_GHG	IND	India	IND.23_1	Mizoram	Waste	6,797609614	6,626382983	6,707997423	6,771257162	6,887503713	6,935295217	6,563026096
GWP_100_AR5_GHG	IND	India	IND.24_1	Nagaland	Agriculture	350,2719381	356,2456094	372,8716382	392,4346551	374,1998318	378,1963368	382,042071
GWP_100_AR5_GHG	IND	India	IND.24_1	Nagaland	Buildings	423,6507772	407,0793897	410,3180172	401,2898497	421,0286622	437,6879613	432,4921762
GWP_100_AR5_GHG	IND	India	IND.24_1	Nagaland	Energy	37,10286264	42,58344184	40,91844242	23,52006094	19,04992199	20,86969535	22,84024199
GWP_100_AR5_GHG	IND	India	IND.24_1	Nagaland	Indirect	64,81074781	67,870169	65,63692917	61,30561506	68,31467054	70,3656408	73,52941518
GWP_100_AR5_GHG	IND	India	IND.24_1	Nagaland	Industry	156,6999132	149,960672	135,521426	119,1314549	137,7162503	144,3678515	150,7005851
GWP_100_AR5_GHG	IND	India	IND.24_1	Nagaland	Transport	935,702539	980,0265638	990,9070794	888,3135262	962,1126712	1050,028197	1100,562789
GWP_100_AR5_GHG	IND	India	IND.24_1	Nagaland	Waste	35,23395768	33,35138877	33,76216414	34,08055807	34,66564105	34,90618148	33,03250587
GWP_100_AR5_GHG	IND	India	IND.25_1	NCT of Delhi	Agriculture	100,9788255	102,4020268	104,4758639	106,8376941	106,3197119	107,3134366	108,3033139
GWP_100_AR5_GHG	IND	India	IND.25_1	NCT of Delhi	Buildings	2843,768344	3101,74172	3160,466291	3152,593033	3300,543067	3386,18074	3677,028851
GWP_100_AR5_GHG	IND	India	IND.25_1	NCT of Delhi	Energy	5652,882321	5874,766071	2523,153235	1850,745344	1690,786314	1581,788372	1784,994501
GWP_100_AR5_GHG	IND	India	IND.25_1	NCT of Delhi	Indirect	9,426584626	9,871570894	9,546750939	8,916770566	9,936222692	10,23453193	10,69469614
GWP_100_AR5_GHG	IND	India	IND.25_1	NCT of Delhi	Industry	6710,030214	6084,261805	6049,7589	5667,930855	6175,376146	6359,816043	6575,137502
GWP_100_AR5_GHG	IND	India	IND.25_1	NCT of Delhi	Transport	2166,358666	2242,706461	2286,038507	2050,611353	2238,354999	2460,606778	2578,969706
GWP_100_AR5_GHG	IND	India	IND.25_1	NCT of Delhi	Waste	2983,030023	2854,626789	2889,786055	2917,038169	2967,11685	2987,705293	2943,718729
GWP_100_AR5_GHG	IND	India	IND.26_1	Odisha	Agriculture	25386,38493	25847,21896	26254,13375	27379,63043	27189,141	27442,23839	27596,21776
GWP_100_AR5_GHG	IND	India	IND.26_1	Odisha	Buildings	8275,60337	8365,273487	8408,703578	8206,29944	8676,179628	8977,957659	9322,749413
GWP_100_AR5_GHG	IND	India	IND.26_1	Odisha	Energy	67758,03753	71999,69658	77300,23281	74211,63651	86204,03004	92851,14494	98905,00768
GWP_100_AR5_GHG	IND	India	IND.26_1	Odisha	Indirect	834,5026266	873,8957074	845,1405307	789,3705678	879,6191054	906,0273806	946,7641121
GWP_100_AR5_GHG	IND	India	IND.26_1	Odisha	Industry	80003,12782	84965,05675	83823,15585	77691,05453	87978,92844	97027,76136	106424,5889
GWP_100_AR5_GHG	IND	India	IND.26_1	Odisha	Transport	6588,586315	6891,344288	6951,400134	6124,17235	6679,200146	7293,136994	7643,747044
GWP_100_AR5_GHG	IND	India	IND.26_1	Odisha	Waste	3854,404618	4034,990948	4084,688276	4123,20891	4193,994704	4223,096294	4452,771929
GWP_100_AR5_GHG	IND	India	IND.27_1	Puducherry	Agriculture	70,06155978	71,27342656	72,52693433	74,63944634	73,50939656	74,10471603	74,48869905
GWP_100_AR5_GHG	IND	India	IND.27_1	Puducherry	Buildings	219,2902925	230,8021666	233,1391487	231,4609295	245,2192114	251,4801125	271,4100135
GWP_100_AR5_GHG	IND	India	IND.27_1	Puducherry	Energy	47,12661988	54,08783944	51,97302163	29,87427096	24,19647349	26,50787917	29,01079123
GWP_100_AR5_GHG	IND	India	IND.27_1	Puducherry	Indirect	1,342587761	1,405965234	1,35970253	1,269977145	1,415173311	1,457660208	1,523199411
GWP_100_AR5_GHG	IND	India	IND.27_1	Puducherry	Industry	530,4249032	481,6168076	476,8444057	445,5670387	488,0118255	502,2477612	524,052492
GWP_100_AR5_GHG	IND	India	IND.27_1	Puducherry	Transport	210,7872224	219,8860396	222,6531934	199,2080675	216,5569998	236,4895023	247,8979854
GWP_100_AR5_GHG	IND	India	IND.27_1	Puducherry	Waste	264,948749	258,5612811	261,7458743	264,2142676	268,7502048	270,6150279	269,8597277
GWP_100_AR5_GHG	IND	India	IND.28_1	Punjab	Agriculture	18039,55347	18365,52361	18775,89378	19543,89739	19402,08343	19608,02356	19785,6413
GWP_100_AR5_GHG	IND	India	IND.28_1	Punjab	Buildings	5546,310763	5615,983587	5736,578926	5614,216796	5881,080515	6074,439524	6290,61118
GWP_100_AR5_GHG	IND	India	IND.28_1	Punjab	Energy	28133,32934	29878,95914	24600,81098	23698,09761	26410,26586	28683,09214	30556,21526
GWP_100_AR5_GHG	IND	India	IND.28_1	Punjab	Indirect	315,8666062	330,7772348	319,8931468	298,7837238	332,9435915	342,9393566	358,3585689
GWP_100_AR5_GHG	IND	India	IND.28_1	Punjab	Industry	15199,67254	15431,26883	15199,37538	13897,17964	15402,29177	15983,96292	17076,98116
GWP_100_AR5_GHG	IND	India	IND.28_1	Punjab	Transport	6692,105487	6974,192132	7050,286797	6219,412096	6798,286435	7431,834201	7789,67513
GWP_100_AR5_GHG	IND	India	IND.28_1	Punjab	Waste	4519,008953	4886,231459	4946,413167	4993,060294	5078,779389	5114,020387	5205,932637
GWP_100_AR5_GHG	IND	India	IND.29_1	Rajasthan	Agriculture	34949,99235	35615,38393	36676,3407	37757,68856	37226,06575	37665,8949	38123,03043
GWP_100_AR5_GHG	IND	India	IND.29_1	Rajasthan	Buildings	14447,98186	15055,86118	15276,98361	14896,57482	15677,99042	16253,92844	17221,62815
GWP_100_AR5_GHG	IND	India	IND.29_1	Rajasthan	Energy	42604,70971	48152,18173	48461,72781	46734,95972	54978,28514	59593,53942	63523,76743
GWP_100_AR5_GHG	IND	India	IND.29_1	Rajasthan	Indirect	1226,506708	1284,404522	1242,141723	1160,174056	1292,816462	1331,629913	1391,502552
GWP_100_AR5_GHG	IND	India	IND.29_1	Rajasthan	Industry	40787,2431	41956,95798	41774,10783	37943,31737	41962,04094	43492,70659	46826,77345
GWP_100_AR5_GHG	IND	India	IND.29_1	Rajasthan	Transport	29088,37636	30329,18363	30595,93563	26944,64931	29471,35001	32110,06841	33662,70948
GWP_100_AR5_GHG	IND	India	IND.29_1	Rajasthan	Waste	6423,575851	7021,114326	7107,59051	7174,61861	7297,789928	7348,428355	7648,554285
GWP_100_AR5_GHG	IND	India	IND.3_1	Arunachal Pradesh	Agriculture	1645,89273	1670,494324	1758,474447	1879,561176	1771,351006	1788,494011	1802,800892
GWP_100_AR5_GHG	IND	India	IND.3_1	Arunachal Pradesh	Buildings	363,9930372	389,4357539	391,983899	381,4366304	400,3580139	418,233093	452,5189125
GWP_100_AR5_GHG	IND	India	IND.3_1	Arunachal Pradesh	Indirect	266,4094803	278,9854625	269,8055613	252,0013671	280,8126197	289,2432881	302,2482219
GWP_100_AR5_GHG	IND	India	IND.3_1	Arunachal Pradesh	Industry	200,0395604	204,3361835	330,2913043	458,8980013	448,7495218	395,025223	342,8750904
GWP_100_AR5_GHG	IND	India	IND.3_1	Arunachal Pradesh	Transport	1106,245324	1156,44248	1167,932205	1039,419173	1130,405119	1232,255102	1291,717007
GWP_100_AR5_GHG	IND	India	IND.3_1	Arunachal Pradesh	Waste	19,80397437	19,85527101	20,09982023	20,2893715	20,63769226	20,78089455	19,66542865
GWP_100_AR5_GHG	IND	India	IND.30_1	Sikkim	Agriculture	263,2576527	269,2352213	280,1542002	294,0046171	284,8095879	288,6948098	291,7160512
GWP_100_AR5_GHG	IND	India	IND.30_1	Sikkim	Buildings	130,5076023	133,5629662	134,1696571	132,2420605	138,3791652	143,0803181	147,0716419
GWP_100_AR5_GHG	IND	India	IND.30_1	Sikkim	Indirect	25,82401435	27,04304884	26,15320851	24,42738491	27,22016166	28,0373762	29,29799049
GWP_100_AR5_GHG	IND	India	IND.30_1	Sikkim	Industry	23,56000032	24,05917313	23,91188791	22,518812	24,68926439	25,36121528	26,5885207
GWP_100_AR5_GHG	IND	India	IND.30_1	Sikkim	Transport	435,2024213	454,9602288	460,2138973	412,4823587	447,4583605	488,108929	511,6535933
GWP_100_AR5_GHG	IND	India	IND.30_1	Sikkim	Waste	10,869688	11,89807378	12,04461747	12,15820418	12,36693193	12,45274449	12,49430495
GWP_100_AR5_GHG	IND	India	IND.31_1	Tamil Nadu	Agriculture	255385,4749	265912,8322	272072,2929	268489,8001	271597,4583	273698,9066	274248,5484
GWP_100_AR5_GHG	IND	India	IND.31_1	Tamil Nadu	Buildings	12961,91142	13150,21249	13255,42548	13045,80203	13814,95394	14225,19403	14775,71598
GWP_100_AR5_GHG	IND	India	IND.31_1	Tamil Nadu	Energy	64075,23021	65999,40531	65356,23187	62367,32106	71627,49474	77664,52148	82778,74331
GWP_100_AR5_GHG	IND	India	IND.31_1	Tamil Nadu	Indirect	431,7080771	452,0870556	437,2113182	408,3601885	455,0479057	468,7095352	489,7836163
